./waveform-5000.arff
ga
41
3000
Genetic Algorithm

Error results
---------------------------
1751.702, 33.2%
3098.497, 32.84%
3339.735, 33.86%
2805.398, 36.88%
2858.965, 34.62%
2108.656, 26.88%
2570.266, 21.52%
1517.259, 36.5%
1746.709, 35.18%
1875.659, 35.980000000000004%
3311.995, 21.62%
2434.183, 32.36%
2214.532, 22.88%
1729.767, 33.040000000000006%
3261.328, 36.38%
1867.976, 30.099999999999998%
2034.479, 32.16%
2479.704, 46.739999999999995%
2194.964, 40.04%
2033.205, 31.319999999999997%
2108.928, 44.58%
1889.411, 31.64%
2819.249, 34.14%
1966.428, 35.24%
1657.437, 32.78%
1551.564, 34.02%
1675.668, 35.32%
1848.234, 31.56%
2646.726, 39.22%
1823.081, 32.22%
3549.335, 31.180000000000003%
1841.429, 31.86%
1795.275, 33.76%
1909.288, 30.78%
1603.725, 34.699999999999996%
1801.394, 29.82%
1673.610, 33.06%
2000.503, 40.46%
1769.333, 34.04%
1566.824, 34.52%
3251.626, 33.839999999999996%
1633.681, 31.6%
1583.120, 33.54%
1729.533, 32.66%
2198.225, 30.620000000000005%
1693.684, 33.040000000000006%
1637.418, 33.92%
2688.779, 35.66%
1603.743, 33.160000000000004%
1839.843, 33.2%
2412.682, 42.82%
1829.722, 41.94%
1882.266, 32.64%
1941.027, 37.3%
1634.094, 33.2%
1734.363, 33.32%
1971.431, 41.699999999999996%
1646.017, 33.4%
1801.513, 33.160000000000004%
1637.798, 33.1%
1810.352, 34.68%
1621.057, 33.0%
1591.709, 33.2%
1504.538, 37.04%
1565.212, 31.979999999999997%
1748.060, 35.620000000000005%
2001.282, 37.580000000000005%
1660.393, 33.08%
1480.677, 35.86%
1936.161, 42.5%
2038.716, 21.44%
1658.950, 33.12%
1740.227, 34.06%
1780.556, 36.22%
1632.704, 33.08%
1941.130, 38.68%
1820.230, 32.9%
1626.273, 33.28%
1486.974, 34.38%
1622.159, 33.42%
1761.757, 33.300000000000004%
1573.302, 36.6%
1657.914, 33.08%
1628.894, 33.040000000000006%
1577.815, 33.08%
1665.679, 32.18%
1486.551, 34.699999999999996%
1519.220, 35.14%
1596.562, 33.14%
1643.700, 33.6%
1610.507, 29.62%
1660.086, 33.379999999999995%
1609.441, 33.2%
1567.631, 37.14%
1476.866, 34.88%
1578.435, 33.379999999999995%
1642.392, 33.12%
1594.877, 33.28%
1601.483, 32.4%
1658.380, 33.08%
1598.929, 33.239999999999995%
1550.018, 33.68%
1597.927, 32.78%
1814.501, 46.94%
1520.555, 33.76%
1602.524, 34.14%
1500.438, 37.3%
1475.232, 34.839999999999996%
1646.434, 33.12%
1617.186, 33.0%
1604.993, 37.56%
1522.690, 33.5%
1567.241, 33.76%
1605.795, 33.32%
1900.938, 35.86%
1628.412, 33.2%
1566.275, 36.24%
1534.122, 36.199999999999996%
1663.051, 33.5%
1566.871, 33.06%
1508.556, 34.02%
1570.665, 33.839999999999996%
1553.945, 33.44%
1573.397, 33.019999999999996%
1579.992, 35.42%
1801.592, 23.799999999999997%
1583.791, 40.02%
1572.634, 32.84%
1542.440, 35.66%
1562.664, 35.839999999999996%
1535.490, 34.58%
1511.340, 36.44%
1591.490, 33.239999999999995%
1536.831, 33.52%
1561.822, 33.6%
1605.478, 32.76%
1537.939, 34.62%
1591.996, 33.32%
1642.367, 33.18%
1486.992, 38.36%
1450.978, 39.0%
1506.346, 34.4%
1500.598, 34.98%
1565.898, 33.54%
1478.336, 34.74%
1546.178, 33.900000000000006%
