./waveform-5000.arff
ga
41
10000
Genetic Algorithm
2035.397, 42.68%
2208.634, 42.18%
2511.854, 37.68%
2089.741, 39.68%
2912.731, 31.96%
1608.280, 35.339999999999996%
1750.670, 35.3%
1710.846, 32.06%
1683.930, 34.12%
1738.774, 34.04%
1633.767, 34.58%
1517.624, 35.42%
2004.032, 34.300000000000004%
2196.280, 43.14%
2734.279, 28.26%
1829.952, 34.36%
1900.145, 44.04%
1838.105, 36.38%
1820.796, 33.2%
1765.525, 39.34%
1920.084, 33.040000000000006%
1655.946, 37.2%
1654.646, 30.42%
2260.870, 36.58%
1738.167, 37.74%
2291.128, 44.06%
1499.414, 37.1%
1696.592, 32.86%
1719.567, 41.78%
1619.354, 33.52%
3382.512, 34.760000000000005%
1550.541, 32.96%
1666.171, 34.339999999999996%
1898.677, 38.04%
1540.137, 36.14%
1746.617, 33.019999999999996%
1659.061, 47.42%
1622.529, 33.06%
1585.145, 34.08%
1691.403, 28.92%
1616.672, 35.92%
1521.693, 32.0%
1624.785, 32.940000000000005%
2351.801, 45.519999999999996%
1836.096, 27.36%
1673.859, 35.94%
1506.765, 37.16%
1603.573, 32.84%
1518.036, 34.56%
1958.595, 41.660000000000004%
2183.275, 36.059999999999995%
1679.971, 31.0%
1497.951, 36.02%
1618.256, 39.36%
1671.383, 33.339999999999996%
1672.173, 29.12%
1556.531, 34.02%
1698.269, 27.839999999999996%
1578.214, 36.5%
1701.522, 32.36%
1624.186, 33.42%
1581.583, 38.76%
1707.687, 30.159999999999997%
1648.347, 29.659999999999997%
1460.604, 36.059999999999995%
1601.837, 40.660000000000004%
1546.587, 35.56%
1437.427, 37.44%
1524.916, 35.58%
1524.151, 36.74%
1507.489, 36.720000000000006%
1613.581, 34.78%
1710.032, 35.22%
1594.831, 38.82%
3059.432, 34.2%
1616.390, 34.92%
1522.498, 36.74%
1693.706, 32.58%
1539.467, 35.56%
1748.499, 28.96%
1743.046, 31.840000000000003%
1514.357, 33.94%
1537.828, 35.8%
1464.085, 35.56%
1690.837, 33.26%
1655.491, 33.06%
1567.303, 39.379999999999995%
1573.915, 33.48%
1545.619, 33.839999999999996%
1643.052, 33.040000000000006%
2068.825, 44.98%
1470.193, 36.18%
