./waveform-5000.arff
ga
41
3000
Genetic Algorithm

Error results
---------------------------
3877.784, 33.18%
2371.112, 38.72%
1895.513, 27.66%
3135.486, 30.680000000000003%
1788.497, 34.5%
3113.332, 33.300000000000004%
2455.128, 39.42%
2041.097, 30.86%
2396.276, 35.86%
2034.776, 38.42%
1777.112, 22.98%
1677.583, 33.42%
2296.078, 28.38%
2838.791, 39.06%
1796.843, 33.98%
1581.192, 34.699999999999996%
1768.525, 33.18%
1665.246, 33.26%
1536.562, 34.06%
2065.239, 26.479999999999997%
1754.365, 33.300000000000004%
1716.003, 30.72%
1693.644, 33.019999999999996%
1589.867, 33.36%
1667.078, 33.98%
1824.945, 31.900000000000002%
1976.939, 38.72%
1910.175, 38.76%
1651.109, 33.78%
1670.686, 32.96%
2060.187, 27.52%
1693.703, 33.72%
2068.398, 27.04%
1813.245, 35.620000000000005%
1671.345, 30.28%
2734.426, 35.160000000000004%
1578.096, 32.940000000000005%
1627.048, 32.86%
2006.783, 32.9%
1560.337, 31.96%
1752.900, 26.88%
1512.481, 38.16%
1939.676, 38.92%
1696.456, 35.44%
1629.770, 39.86%
1937.651, 22.900000000000002%
1649.011, 33.18%
1571.635, 33.300000000000004%
1524.999, 33.96%
2073.531, 35.94%
1623.977, 33.5%
1672.200, 32.24%
1586.041, 33.739999999999995%
2011.574, 42.82%
1658.128, 32.78%
1795.490, 36.14%
1468.420, 36.14%
1748.692, 44.24%
1582.515, 34.52%
1653.746, 39.18%
1650.910, 37.14%
1565.995, 37.76%
1579.964, 33.36%
1714.854, 25.96%
1745.778, 33.36%
1552.554, 33.62%
1565.716, 33.4%
1534.010, 32.98%
1537.418, 32.940000000000005%
1596.430, 32.7%
1623.715, 33.36%
1533.348, 33.239999999999995%
1623.878, 33.22%
1603.119, 33.06%
1611.951, 33.14%
1556.087, 33.32%
1540.175, 37.019999999999996%
1685.985, 34.2%
1536.598, 34.239999999999995%
1549.368, 33.68%
1578.899, 33.040000000000006%
1548.220, 33.94%
1687.927, 34.9%
1563.955, 33.5%
1474.569, 35.04%
1481.057, 34.52%
1663.202, 38.74%
1509.970, 33.56%
1565.201, 34.599999999999994%
1632.257, 35.42%
1549.040, 35.64%
1583.216, 33.12%
1516.712, 35.699999999999996%
1463.798, 35.620000000000005%
1592.150, 34.14%
1460.557, 35.22%
1583.764, 33.4%
1610.263, 33.54%
1512.857, 34.8%
1717.400, 44.62%
1509.009, 40.48%
1562.882, 34.86%
1624.871, 33.52%
1473.213, 38.56%
1510.953, 35.46%
1437.794, 37.92%
1507.021, 35.44%
1498.350, 34.9%
1475.178, 35.04%
1593.578, 33.06%
1500.734, 35.76%
1568.496, 33.68%
1456.031, 36.04%
1425.872, 36.980000000000004%
1589.083, 40.64%
1522.626, 36.68%
1545.215, 32.48%
1525.875, 33.92%
1491.403, 37.68%
1563.504, 32.74%
1485.681, 35.02%
1615.127, 36.38%
1400.419, 38.32%
1504.753, 35.8%
1531.932, 33.86%
1535.452, 33.62%
1572.087, 35.6%
1552.970, 33.42%
1495.353, 35.82%
1530.615, 33.78%
1490.480, 34.699999999999996%
1498.961, 34.96%
1818.541, 39.62%
1477.615, 34.339999999999996%
1548.962, 33.040000000000006%
1523.121, 33.800000000000004%
1662.353, 33.14%
1473.124, 35.4%
1530.232, 34.46%
1505.407, 34.36%
1500.817, 33.96%
