@relation 'waveform-5000_insig_0.95'

@attribute attr_1 numeric
@attribute attr_2 numeric
@attribute attr_3 numeric
@attribute attr_4 numeric
@attribute attr_5 numeric
@attribute attr_6 numeric
@attribute attr_7 numeric
@attribute attr_8 numeric
@attribute attr_9 numeric
@attribute attr_10 numeric
@attribute attr_11 numeric
@attribute attr_12 numeric
@attribute attr_13 numeric
@attribute attr_14 numeric
@attribute attr_15 numeric
@attribute attr_16 numeric
@attribute attr_17 numeric
@attribute attr_18 numeric
@attribute attr_19 numeric
@attribute attr_20 numeric
@attribute attr_21 numeric
@attribute attr_22 numeric
@attribute attr_23 numeric
@attribute attr_24 numeric
@attribute attr_25 numeric
@attribute attr_26 numeric
@attribute attr_27 numeric
@attribute attr_28 numeric
@attribute attr_29 numeric
@attribute attr_30 numeric
@attribute attr_31 numeric
@attribute attr_32 numeric
@attribute attr_33 numeric
@attribute attr_34 numeric
@attribute attr_35 numeric
@attribute attr_36 numeric
@attribute attr_37 numeric
@attribute attr_38 numeric
@attribute attr_39 numeric

@attribute Classes {class0,class1,class2}

@data
-0.3904723728824606, -1.8621669574993376, -1.4653923918747735, -1.0208449957872854, -0.12818684174735526, -0.9095824530952237, 0.21848210197766943, -1.4601736781238694, -1.0784007321368085, -1.3213710850827074, 0.115586603332303, -0.7012813498401831, 0.6616190205541772, 0.36653318438480265, -0.12645328273283252, -0.7900750770276269, 0.15020969416559393, -0.7809761172543149, 0.2047635192902944, 0.6348627014171233, -0.026585101267874375, -0.9928127614201699, -0.14634433273381653, -0.06593048207239584, -0.35175873038133315, -0.7589897868321548, 1.2646873783998178, -0.9958395374230854, -0.0991124869363428, -1.6376604847898428, 1.822889483606305, -0.6229442452596672, -1.032228104894499, -0.5533105492885044, -1.2138371308743736, -0.23231506486959652, -0.6784208277768145, -0.2865557403607661, 2.748043307504367, class2
0.2802743619361764, 0.7613248141259547, 0.22359648881604366, -0.6768690155541963, 0.5878638586277103, 0.6479343517818084, 1.2631090415949726, 1.2105698553084085, 0.21769930767925552, -0.013846897294978011, 0.01768751022801124, 1.084576752633516, -1.5591155303761284, -1.474670409429286, -0.8325826561683938, -0.9672891574562906, 2.180889442383761, 0.16164285462784425, 0.3698210827535312, -0.6454395965441749, 1.4500500611754248, -2.3862198482240013, 0.3255012135436078, -0.4214283999730923, -1.0896884954541597, -0.25216828532727925, 0.7683219186157194, 0.963252821151096, 0.06727642389496041, -0.4326373757642235, -0.9517191797118831, 0.7524914410365859, -0.43359561183703177, 0.5711812261149344, -0.945884485189304, 0.7644006595157313, 0.06637682813225212, -1.0820867675606087, 1.5339908722607185, class0
-0.010044486738041342, 2.1219409572059633, -1.2819576521040086, -0.5242329327666041, -0.9454897585745495, 0.6516293239322847, -0.4804054119364698, 2.279149843397828, -0.6637299501250132, -0.7992040352578484, 1.324420010071203, -0.6660805850908229, 1.0357279646985706, -0.37518064828659664, 0.6930191479192978, 0.26145594909578584, 1.2116134931083815, 0.31244467720235136, -0.6049545336546382, -0.8735802653320114, -0.38429797177487235, -0.9819473383224194, -0.3446612871769046, 0.6926960136963698, -0.9330676686482261, 1.1878994499484814, 1.5466794271576874, -1.0343068216523426, 1.3843683263253883, -1.4152227544962317, -0.2887970952091794, -2.0369435030661283, 1.2077233385613426, 0.8590105492853309, 1.4240191509031643, 1.5987634915726479, -0.18486290478484968, 0.32320484542410033, 0.4413658518302403, class1
0.03551459753839212, -0.02864399313531662, -0.37291605448549503, 1.2075293277848043, -0.5034440645976037, -0.6865146056547919, -2.0079030369829733, 0.7304014225088774, -1.4875662249406976, 1.0613353027043604, -0.455134590772054, 0.5121302920007118, 0.025271782467654904, -1.3467254273925484, -1.0429433180050582, 1.3758246683789936, -2.179682930052376, -0.7686485492796351, -1.0370211659481583, 0.6079205268995076, 1.86350483849239, -0.6926843095195369, -1.2482885670388635, 0.6180827922112803, -0.6207392916755706, 0.8380976905279972, 1.2883860413497252, 0.19228698044310888, -0.5875315228133289, -0.21942892587705629, -1.474528866182057, -0.5221018694920364, 0.434303787603535, 1.2336316173412754, 1.754414862021135, -1.041490812846704, -0.3846738727321299, -0.20258759668999093, 2.2235978594929597, class0
-1.0043842119646227, 1.0446092985618927, -0.06881701984966739, 1.165192660454891, -0.5503191567202546, -1.4069971339163623, 1.7457029705799834, 0.1416704216699031, 1.1927987485085538, -0.4251767383177273, 0.07652110190254949, -2.5915295517438057, 0.9055869962018896, 0.2957693052069824, 0.9827943063864765, 0.48488661611740624, -0.005168796630999131, 0.753300113550881, -0.6794161152827767, -0.9450241346701955, 0.9259448229596228, 0.14706577780081934, 0.18202659516486705, -0.6537301532066845, -2.4376368906648717E-4, -0.5475962466836033, -0.929096111721938, -2.3575463307715547, 1.0835629863177174, 0.6328221120438873, -1.2895111272260285, -0.9699708314752695, -0.6562724829083983, -1.4665585380042676, -3.0233018116878805, -1.200908266988467, 2.3094971025955187, 0.7960289128506411, -0.3753035354800199, class1
0.2329956123296389, 0.7021091038687122, 0.640295634392468, 0.7531329049370367, 1.4729662854070633, -0.2910077037181581, -0.39211999263209746, 0.7806980833858362, -0.6403587246940344, 0.20747118285540161, 1.9841509942306976, -0.6761904154761131, 0.727530212511676, 1.0250999651461712, -0.03508946801469452, -0.44170987258756, -0.949349149559011, 0.8217013680425194, -2.078599508795372, -1.0001771004902698, 0.8770976688871385, -0.24527715347838833, -0.7509255133706334, -1.0582621755571058, 0.13295434332630696, 1.1054538720408678, 0.2716146433751379, -0.06163110719597894, -1.1639676505947634, 0.710643190862004, 0.17479272793571857, 0.9352672339636343, -1.4900494231760273, 0.5120527262149034, -0.11718076141548431, 1.165513042630864, -1.1465695544363994, -0.5655285854802313, -2.8719216935144036, class1
1.430578889203091, 0.5311356195499998, -0.16510876142043218, 0.4148128651890572, -0.14389062975783182, -0.9677092650362649, -1.4338192188012011, 0.7705905391774892, 0.7029058630120467, 0.34195372781100203, -0.3832548815515651, -0.22497328632647162, 0.21617332461208438, 0.3033310440416913, -0.18223526445251825, -0.4562534609881291, 0.6846896247296994, -0.9360847944544197, 1.0127008480147532, -0.38952203746381137, -0.8219740341157458, -0.3797170560237824, 0.741163672298284, -0.0752008337035354, 0.9290438814124026, 1.4403244509138158, -1.4821156045377388, 0.8226120125611014, -0.26977469065024096, 0.7959186856394544, -2.1842758772101982, -0.6743415496801696, 0.20474554625920333, -1.6077883000924984, -0.10068366283538008, -0.9509799011955766, -0.2157039949587318, -0.531165009281237, 2.4194777085511308, class0
-1.3494869250565535, -0.7659300215518541, 0.5893018391018662, -0.9366741884154954, 0.40537855695234837, -0.5504571656344068, 0.5533440733366075, -0.5118396472176318, -0.10600205584171193, -0.1934554527538924, -1.4906588069503415, 0.246043191854745, -0.8043099282406919, -1.7759628188686736, -2.094740431035587, 0.5894554479061134, -0.760487155216856, 0.0339801616189343, -0.9059325373435748, 1.1094221733804002, -1.2469787943890052, 0.5836929720531597, -0.10642328048361716, 0.2160359090632775, 1.6369066802136032, -0.06264930880747767, -1.3818607426139613, 1.3995534939222471, 0.5623076498385218, -0.032889207542309284, 1.4953675744858905, 0.435468851195118, 0.9546844012978803, -0.24616001845674698, -0.1884817310866138, 0.7969488704174064, 1.2159494735077372, 0.9905895729569116, -6.267640854304908, class2
-0.27640460667295025, 0.2885109574610683, -0.2495243335108911, -1.2605486166924456, -0.19682501102082947, -0.2658638041588517, 0.7267291587238531, -0.19181710752197748, -0.07938444232705327, 0.9708649457160189, -0.1303147079295272, 0.6268290624486305, 1.5822608039956008, -1.4303641577721224, -1.0523528971283798, 1.7414660640427055, -1.0878577242893965, -1.51111947813097, -1.1669514043564162, 0.19720797840014126, 0.03774800324658421, 0.11809592766830626, 1.3180364199949086, -0.27200998049577735, 1.1234671906933662, -1.0530555158162376, 1.1446830000023729, 0.1549515258060539, 0.7587892080944613, -0.6782281478806982, 0.6014664796068083, -0.5976019284078805, 1.0509188029355605, -0.49600178499583, 0.6757529155834135, -0.7003296882998663, 1.8768395390968355, 1.747055160522075, 2.6086400570623045, class0
-0.4699198710665993, 1.1885649695346552, 0.3571762620577867, 0.8229227716875075, -0.22273900391550105, 0.39572902276067995, -0.021710999296314204, 0.23876726407797846, -0.017746570476644994, 0.664305498740104, 0.23623072179663274, 0.07438002322779481, -0.46446679290207965, -0.8965005122046156, -0.893025238172959, -0.7920417086540399, 1.261701926212416, 2.0935576417781427, -0.17711052817739367, -1.7503500590501577, -1.611557113166329, -0.1619648804044017, -0.6248351612822916, 0.6091955877338315, -0.40305073576609374, -0.1093069979210856, -0.7289026907458085, 1.27338363430173, 1.5017021007217517, -0.6534190162897817, 0.41292199071082375, 1.1177747595682348, 1.2877394579598112, -1.628858710051433, -0.24773327555302005, 1.4985682091956294, 1.7469082955746833, -0.5810040579905862, -1.3748244607961149, class2
