./waveform-5000.arff
sa
41
50000
Simulated Annealing

Error results
---------------------------
2494.730, 28.939999999999998%
2494.909, 28.939999999999998%
2495.057, 28.939999999999998%
2494.978, 28.96%
2499.228, 28.96%
2499.277, 28.88%
2500.989, 28.799999999999997%
2488.217, 28.74%
2488.221, 28.799999999999997%
2492.195, 28.360000000000003%
2491.568, 28.4%
2491.569, 28.4%
2468.316, 28.660000000000004%
2464.277, 28.68%
2457.969, 28.939999999999998%
2466.874, 29.04%
2468.025, 28.96%
2467.131, 29.080000000000002%
2467.006, 29.080000000000002%
2458.795, 29.2%
2397.731, 30.459999999999997%
2395.627, 30.48%
2396.355, 30.459999999999997%
2395.522, 30.459999999999997%
2395.818, 30.48%
2395.705, 30.48%
2395.525, 30.48%
2395.621, 30.5%
2395.545, 30.5%
2409.413, 30.54%
2409.274, 30.520000000000003%
2409.356, 30.54%
2412.271, 30.42%
2411.910, 30.54%
2411.910, 30.54%
2417.372, 30.64%
2345.495, 30.94%
2345.832, 30.9%
2346.051, 31.019999999999996%
2335.596, 30.959999999999997%
2366.703, 31.840000000000003%
2365.994, 31.680000000000003%
2367.308, 31.900000000000002%
2367.118, 31.979999999999997%
2367.805, 31.979999999999997%
2367.801, 31.979999999999997%
2381.826, 31.78%
2378.910, 31.86%
2393.733, 31.78%
2393.733, 31.78%
2393.457, 31.78%
2393.031, 31.819999999999997%
2393.022, 31.8%
2393.022, 31.8%
2393.082, 31.759999999999998%
2393.627, 31.86%
2392.960, 31.8%
2392.281, 31.8%
2444.891, 30.56%
2444.476, 30.580000000000002%
2445.087, 30.7%
2445.313, 30.819999999999997%
2445.092, 30.740000000000002%
2446.496, 30.7%
2446.548, 30.680000000000003%
2445.763, 30.48%
2445.410, 30.380000000000003%
2452.821, 30.36%
2453.910, 30.240000000000002%
2453.338, 30.220000000000002%
2453.812, 30.020000000000003%
2454.033, 30.099999999999998%
2442.308, 29.9%
2442.308, 29.9%
2443.109, 29.64%
2441.288, 29.62%
2441.119, 29.599999999999998%
2550.206, 28.939999999999998%
2555.993, 29.060000000000002%
2573.462, 29.7%
2584.146, 29.28%
2585.515, 29.4%
2591.731, 29.28%
2588.871, 29.459999999999997%
2588.826, 29.42%
2588.892, 29.42%
2628.228, 29.2%
2628.228, 29.2%
2628.922, 29.18%
2628.970, 29.18%
2630.391, 29.18%
2596.199, 29.160000000000004%
2594.693, 29.24%
2594.649, 29.26%
2594.708, 29.220000000000002%
2600.209, 29.64%
2599.532, 29.84%
2599.514, 29.86%
2602.741, 29.7%
2603.341, 29.720000000000002%
2602.524, 29.68%
2602.524, 29.68%
2605.213, 29.54%
2665.437, 28.9%
2669.110, 28.9%
2669.421, 28.88%
2686.007, 29.4%
2687.465, 29.520000000000003%
2671.477, 29.220000000000002%
2671.439, 29.2%
2673.221, 29.14%
2673.450, 29.12%
2673.493, 29.080000000000002%
2673.723, 29.080000000000002%
2674.628, 29.099999999999998%
2678.451, 29.060000000000002%
2678.415, 29.04%
2674.173, 28.96%
2674.659, 29.099999999999998%
2673.167, 29.160000000000004%
2672.680, 29.220000000000002%
2636.193, 29.28%
2636.192, 29.28%
2636.194, 29.28%
2636.339, 29.220000000000002%
2636.158, 29.099999999999998%
2633.817, 29.220000000000002%
2521.442, 29.360000000000003%
2520.596, 29.38%
2520.475, 29.34%
2520.106, 29.459999999999997%
2520.100, 29.459999999999997%
2519.956, 29.459999999999997%
2550.398, 30.159999999999997%
2554.220, 30.12%
2555.458, 29.92%
2554.654, 29.94%
2554.654, 29.94%
2554.654, 29.94%
2554.654, 29.94%
2556.078, 30.159999999999997%
2553.751, 30.12%
2553.555, 30.14%
2552.780, 30.2%
2552.780, 30.2%
2552.476, 30.159999999999997%
2552.476, 30.159999999999997%
2552.514, 30.159999999999997%
2532.063, 30.220000000000002%
2532.526, 30.2%
2532.399, 30.259999999999998%
2428.040, 29.799999999999997%
2427.473, 29.86%
2427.467, 29.9%
2427.478, 29.84%
2427.175, 29.62%
2425.005, 29.64%
2434.748, 29.98%
2434.748, 29.98%
2434.459, 30.020000000000003%
2437.139, 29.86%
2440.193, 29.580000000000002%
2472.095, 30.56%
2473.437, 30.64%
2485.265, 30.94%
2486.137, 30.78%
2486.137, 30.78%
2486.205, 30.819999999999997%
2486.374, 30.72%
2485.171, 30.659999999999997%
2486.022, 30.659999999999997%
2486.022, 30.659999999999997%
2487.939, 30.620000000000005%
2489.665, 30.580000000000002%
2489.665, 30.580000000000002%
2488.739, 30.56%
2488.503, 30.580000000000002%
2488.632, 30.56%
2487.683, 30.86%
2488.160, 30.84%
2476.732, 31.16%
2477.261, 31.119999999999997%
2478.374, 31.180000000000003%
2478.442, 31.22%
2511.186, 30.919999999999998%
2511.596, 30.919999999999998%
2513.565, 31.0%
2509.941, 31.080000000000002%
2509.258, 30.8%
2507.234, 31.019999999999996%
2490.124, 30.740000000000002%
2489.516, 30.620000000000005%
2489.120, 30.56%
2487.675, 30.98%
2487.675, 30.98%
2485.634, 31.019999999999996%
2485.240, 31.019999999999996%
2486.070, 31.06%
2486.070, 31.06%
2486.158, 31.06%
2486.158, 31.06%
2486.311, 30.94%
2499.461, 31.2%
2499.461, 31.2%
2499.727, 31.259999999999998%
2499.582, 31.259999999999998%
2499.569, 31.319999999999997%
2594.769, 30.7%
2594.543, 30.759999999999998%
2594.543, 30.759999999999998%
2585.589, 30.64%
2585.380, 30.599999999999998%
2607.612, 30.620000000000005%
2607.591, 30.64%
2607.788, 30.64%
2619.898, 30.919999999999998%
2605.061, 31.240000000000002%
2605.087, 31.240000000000002%
2605.087, 31.240000000000002%
2604.070, 31.28%
2592.591, 30.72%
2606.318, 30.84%
2637.362, 31.7%
2637.380, 31.66%
2622.402, 32.18%
2622.569, 32.300000000000004%
2615.831, 32.379999999999995%
2615.487, 32.36%
2613.564, 32.1%
2613.599, 32.12%
2614.954, 32.2%
2617.418, 32.1%
2614.602, 32.46%
2614.602, 32.46%
2614.773, 32.379999999999995%
2614.774, 32.32%
2614.696, 32.34%
2614.320, 32.379999999999995%
2614.908, 32.4%
2614.905, 32.32%
2600.908, 32.9%
2601.296, 32.879999999999995%
2601.291, 32.92%
2600.540, 32.879999999999995%
2591.579, 32.92%
2573.177, 32.74%
2578.216, 33.040000000000006%
2577.393, 32.92%
2578.317, 32.9%
2577.640, 32.98%
2577.290, 32.98%
2577.798, 32.96%
2578.265, 33.019999999999996%
2544.397, 31.96%
2544.397, 31.96%
2456.368, 31.94%
2456.171, 31.919999999999998%
2454.213, 32.12%
2454.665, 32.12%
2454.665, 32.12%
2453.425, 31.979999999999997%
2451.213, 31.919999999999998%
2468.503, 31.22%
2469.167, 31.3%
2471.746, 31.34%
2487.451, 32.56%
2486.226, 32.6%
2486.706, 32.5%
2486.424, 32.56%
2488.426, 32.54%
2488.426, 32.54%
2488.448, 32.7%
2486.294, 32.72%
2484.274, 32.62%
2484.197, 32.6%
2484.333, 32.6%
2484.888, 32.58%
2489.628, 32.66%
2464.243, 32.64%
2468.743, 32.64%
2468.927, 32.6%
2468.915, 32.58%
2467.428, 32.36%
2464.703, 32.28%
2464.671, 32.28%
2464.671, 32.28%
2464.609, 32.46%
2464.636, 32.42%
2465.358, 32.4%
2531.678, 32.9%
2531.678, 32.9%
2531.990, 32.9%
2503.113, 32.06%
2497.119, 32.019999999999996%
2497.540, 31.96%
2497.868, 32.04%
2486.879, 32.5%
2485.480, 32.46%
2505.877, 32.0%
2505.867, 32.019999999999996%
2475.469, 31.879999999999995%
2475.729, 31.819999999999997%
2441.650, 31.46%
2441.650, 31.46%
2441.650, 31.46%
2441.520, 31.46%
2512.587, 31.06%
2512.587, 31.06%
2512.648, 31.119999999999997%
2512.499, 31.14%
2512.308, 31.06%
2512.074, 31.1%
2512.300, 31.16%
2472.696, 31.22%
2472.704, 31.28%
2425.992, 30.44%
2425.992, 30.44%
2425.992, 30.44%
2478.812, 30.54%
2478.471, 30.4%
2478.413, 30.4%
2479.035, 30.4%
2501.822, 29.720000000000002%
2468.193, 29.04%
2467.276, 29.04%
2467.801, 29.04%
2459.640, 28.42%
2460.103, 28.32%
2464.456, 28.4%
2475.768, 29.12%
2475.870, 29.160000000000004%
2416.741, 29.48%
2416.759, 29.48%
2416.704, 29.459999999999997%
2415.708, 29.34%
2416.358, 29.54%
2418.146, 29.34%
2418.146, 29.34%
2418.138, 29.299999999999997%
2417.598, 29.28%
2413.817, 29.32%
2413.852, 29.34%
2429.772, 29.34%
2429.109, 29.32%
2419.204, 29.38%
2423.376, 29.459999999999997%
2426.126, 29.360000000000003%
2425.880, 29.32%
2425.880, 29.32%
2425.857, 29.299999999999997%
2426.913, 29.32%
2427.470, 29.220000000000002%
2427.397, 29.220000000000002%
2427.652, 29.099999999999998%
2432.759, 28.84%
2425.996, 29.24%
2426.026, 29.299999999999997%
2429.009, 28.9%
2428.113, 28.9%
2428.658, 28.84%
2428.533, 28.78%
2428.807, 28.78%
2430.888, 28.84%
2431.028, 28.82%
2431.453, 28.74%
2432.257, 28.720000000000002%
2428.944, 28.9%
2404.862, 29.28%
2401.336, 29.360000000000003%
2401.408, 29.38%
2303.243, 28.720000000000002%
2293.680, 28.560000000000002%
2294.522, 28.599999999999998%
2294.574, 28.64%
2323.528, 29.299999999999997%
2322.943, 29.299999999999997%
2319.518, 29.26%
2319.435, 29.26%
2342.650, 29.84%
2342.168, 29.82%
2342.168, 29.82%
2342.671, 29.799999999999997%
2342.428, 29.82%
2359.252, 30.759999999999998%
2378.010, 31.36%
2378.375, 31.46%
2380.069, 31.580000000000002%
2379.095, 31.6%
2379.095, 31.6%
2382.582, 32.0%
2381.807, 32.2%
2379.339, 32.1%
2382.735, 32.12%
2380.868, 32.14%
2378.687, 32.66%
2378.604, 32.58%
2360.853, 33.1%
2360.577, 33.1%
2360.393, 33.14%
2382.976, 33.239999999999995%
2384.186, 33.26%
2384.206, 33.26%
2384.701, 33.239999999999995%
2384.547, 33.18%
2387.270, 33.160000000000004%
2387.552, 33.1%
2388.950, 33.06%
2389.062, 33.18%
2388.651, 33.160000000000004%
2399.685, 33.54%
2400.083, 33.54%
2400.786, 33.379999999999995%
2385.337, 33.32%
2384.782, 33.379999999999995%
2387.234, 33.36%
2408.256, 33.46%
2408.943, 33.22%
2409.559, 33.379999999999995%
2409.513, 33.379999999999995%
2404.374, 33.52%
2404.266, 33.72%
2401.148, 33.78%
2371.382, 33.18%
2371.381, 33.18%
2367.791, 33.12%
2366.088, 33.160000000000004%
2371.823, 33.300000000000004%
2372.300, 33.26%
2371.840, 33.26%
2371.944, 33.22%
2371.944, 33.22%
2372.768, 33.0%
2372.361, 33.300000000000004%
2372.351, 33.300000000000004%
2372.769, 33.300000000000004%
2372.826, 33.300000000000004%
2372.965, 33.32%
2371.891, 33.2%
2370.482, 33.26%
2370.482, 33.26%
2370.775, 33.32%
2370.775, 33.32%
2368.396, 33.44%
2367.877, 33.46%
2368.839, 33.4%
2369.275, 33.42%
2369.392, 33.44%
2367.155, 33.42%
2353.947, 33.52%
2354.423, 33.32%
2293.342, 31.96%
2293.342, 31.96%
2296.460, 32.04%
2295.601, 32.06%
2295.466, 32.019999999999996%
2296.131, 32.14%
2301.385, 32.18%
2302.263, 32.26%
2302.263, 32.26%
2302.154, 32.24%
2301.784, 32.1%
2302.922, 32.019999999999996%
2303.104, 32.019999999999996%
2303.108, 32.019999999999996%
2299.490, 32.34%
2296.089, 32.22%
2296.182, 32.300000000000004%
2296.079, 32.34%
2296.090, 32.34%
2296.270, 32.32%
2297.296, 32.26%
2310.826, 32.440000000000005%
2285.670, 33.160000000000004%
2286.562, 33.14%
2299.112, 33.12%
2301.329, 33.08%
2301.153, 33.040000000000006%
2300.416, 32.96%
2300.416, 32.96%
2300.129, 33.040000000000006%
2299.252, 33.1%
2224.550, 33.62%
2227.486, 33.42%
2211.402, 33.18%
2211.402, 33.18%
2215.841, 33.1%
2215.831, 33.1%
2215.581, 33.040000000000006%
2215.819, 33.839999999999996%
2215.819, 33.839999999999996%
2215.807, 33.839999999999996%
2216.640, 33.94%
2214.995, 33.879999999999995%
2215.589, 33.879999999999995%
2215.966, 33.82%
2215.965, 33.82%
2215.931, 33.879999999999995%
2219.642, 33.900000000000006%
2219.873, 34.0%
2208.936, 33.64%
2210.862, 33.660000000000004%
2211.007, 33.72%
2210.925, 33.7%
2211.198, 33.52%
2211.011, 33.52%
2211.011, 33.52%
2210.951, 33.56%
2211.116, 33.68%
2211.116, 33.68%
2213.085, 33.6%
2226.350, 33.68%
2228.538, 33.62%
2228.538, 33.62%
2228.426, 33.62%
2228.430, 33.58%
2228.254, 33.64%
2227.704, 33.739999999999995%
2227.813, 33.739999999999995%
2226.016, 33.72%
2226.129, 33.76%
2226.300, 33.86%
2193.403, 33.98%
2041.369, 33.36%
2041.371, 33.36%
2042.547, 33.32%
2042.400, 33.379999999999995%
2042.334, 33.379999999999995%
2060.271, 33.36%
2059.243, 33.339999999999996%
2059.938, 33.300000000000004%
2021.939, 34.160000000000004%
2021.156, 34.14%
2021.027, 34.12%
2021.489, 34.14%
2021.499, 34.12%
2021.979, 34.2%
2020.060, 34.0%
2020.122, 33.96%
2017.896, 33.94%
2017.868, 33.96%
2018.043, 33.98%
2014.943, 34.2%
2014.975, 34.160000000000004%
2014.915, 34.160000000000004%
1987.905, 33.78%
1990.303, 33.82%
1987.348, 33.72%
1987.733, 33.76%
1987.511, 33.7%
1987.360, 33.78%
1988.062, 33.68%
1988.104, 33.68%
1974.957, 34.02%
1974.922, 34.02%
1974.675, 34.0%
1974.284, 33.96%
1974.280, 33.96%
1973.735, 33.879999999999995%
1974.847, 33.94%
1974.841, 33.94%
1974.851, 33.94%
1974.893, 33.94%
1974.978, 33.96%
1973.436, 33.94%
1972.633, 34.02%
1972.634, 34.02%
1975.974, 34.06%
1986.435, 34.339999999999996%
1986.538, 34.339999999999996%
1983.866, 34.239999999999995%
1953.683, 34.18%
1953.998, 34.28%
1952.197, 34.32%
1956.518, 34.339999999999996%
1957.063, 34.28%
1956.611, 34.300000000000004%
1956.724, 34.04%
1957.141, 34.1%
1962.450, 34.1%
1960.644, 34.08%
1960.643, 34.08%
1960.099, 34.1%
1954.452, 33.900000000000006%
1954.255, 33.879999999999995%
1951.493, 33.92%
1953.105, 33.94%
1954.499, 33.92%
1953.099, 34.04%
1953.073, 34.04%
2028.131, 34.94%
2028.131, 34.94%
2031.456, 34.92%
2031.459, 34.88%
2031.045, 34.92%
2034.826, 34.98%
2034.752, 34.98%
2032.923, 34.86%
2033.818, 34.86%
2034.513, 34.88%
2036.739, 34.96%
2037.453, 34.98%
2037.453, 34.98%
2039.477, 34.9%
2034.293, 34.82%
2034.286, 34.86%
2034.258, 34.88%
2035.103, 35.02%
2035.123, 34.94%
2035.120, 34.94%
2037.166, 34.72%
2034.422, 34.5%
2035.215, 34.48%
2035.141, 34.46%
2033.979, 34.4%
2049.827, 34.64%
2049.830, 34.62%
2049.434, 34.660000000000004%
2032.832, 34.96%
2033.696, 34.98%
2030.061, 34.62%
2030.612, 34.599999999999994%
