@relation 'waveform-5000_rp_20'

@attribute attr_1 numeric
@attribute attr_2 numeric
@attribute attr_3 numeric
@attribute attr_4 numeric
@attribute attr_5 numeric
@attribute attr_6 numeric
@attribute attr_7 numeric
@attribute attr_8 numeric
@attribute attr_9 numeric
@attribute attr_10 numeric
@attribute attr_11 numeric
@attribute attr_12 numeric
@attribute attr_13 numeric
@attribute attr_14 numeric
@attribute attr_15 numeric
@attribute attr_16 numeric
@attribute attr_17 numeric
@attribute attr_18 numeric
@attribute attr_19 numeric
@attribute attr_20 numeric

@attribute Classes {class0,class1,class2}

@data
3.739380364428363, 3.443632592365073, 2.0441210288224783, 2.8484839405180735, -0.38049043653445, -0.7839628492191909, -1.4846003181713565, 2.161565623734, 3.907123111077487, 0.4944367195857465, -0.3177289296465095, 0.609666591567531, 0.3577914687281639, 2.39739495452123, 1.1761102605854858, -1.7215149483695396, 1.4427157618970015, 4.3414342073827745, 1.666852464430735, 1.962467862927139, class2
2.919276376331956, 3.491790825218957, 1.3894348927358897, 2.3086744125397582, 1.4524707202528977, 0.36515365511291054, -2.996145882893553, 0.029618111433233216, 3.0098561461633766, 1.4070348455726776, -0.7716274430797389, 1.174805640532905, 1.4383083372772123, 1.7489404905043682, 1.990786208696597, 0.13516012588401766, 1.0101681070250979, 4.036926080955673, 1.4630985962258252, 1.8633939255225407, class0
0.5156980668657452, 0.8586151816380756, 0.4954201612279426, 1.5672533160734057, 1.929314343743355, -1.079782286164229, 0.03918089129462049, -0.573809736482911, 1.9479914949892099, 2.025507166183759, 2.3506191142332815, 0.7816897750752114, -0.0033903412942565755, 1.1754257354054274, 1.4668120277546475, 1.3800618544928256, 2.659302540713641, 1.5282780454396931, 1.50223898500963, 3.1112181931749645, class1
2.824506190541417, 3.8438605705668305, -0.469231175509817, 1.4932712348463242, -2.569803290456472, 1.2733336102425166, -1.783639286845511, -0.09490465118423383, 2.041377233097543, 2.5127498230909495, -0.5079386183118705, 3.058048152520623, -0.4770342504920199, 2.512751664116226, 1.6925454639970752, -1.1410620556901587, 3.3166930601938818, 3.670161541700864, 1.5188528561128545, 2.3007807841547643, class0
1.3523795592204748, 2.3773287623103854, 1.9343565282614015, 1.6403934826976738, 4.011033778259141, -2.391203481346186, -1.7449583067975833, 0.899859782607928, 3.9674738274688193, 0.5204140366046746, 4.236908347594763, -1.3596118703357907, -1.2265480686901424, 0.6068480289141543, 0.5526391252894584, 1.2584003883668187, 3.7852872511129707, 2.804164463665032, 2.383315334845508, 2.0799563464592543, class1
1.0462137154133913, 3.331156599373573, 1.110860596845045, 2.021607075634089, 2.040824993746248, -1.257540916303518, -0.9697361636733848, -2.589982283638557, 3.198951637241259, 1.9831859248563575, 4.194302099522515, 0.44282444485902683, 0.22896157158869537, 1.4970871537180628, 3.240434589084842, 0.343896071189304, 2.2857907084890603, 3.3990074524499714, 2.2968984080043584, -0.05245325639756562, class1
2.9049063872548806, 0.892622732953588, -0.028184073753342264, 1.1426492538555364, 2.375854103102074, -0.5065181972921817, 2.096736519789796, -0.12133041416603758, 3.782497668617567, -0.23784826438201173, 2.799873516812308, -0.06779728891835135, -1.4155450893512258, 1.1717189257560947, 2.5408276494704736, 2.2623853518474237, 1.8258735248411258, 3.867778954479355, 3.077541787364221, 0.591454664951935, class0
0.9018557184876155, 2.7508955385690537, 1.4062983269038356, 1.1161552600556435, 3.381153852084682, -0.027664594327730357, -2.4992557960875788, 1.4237829600437326, 2.5495211805042595, 2.3286700405759566, 2.7861767676261215, 2.0131742817073923, 0.43489207077219466, 0.562862238426889, 2.7242423554951825, -0.3063217646029763, 5.237709192092395, 5.820526170141421, 4.456096883112074, -1.072928958622051, class2
2.232545885896223, -0.7293751180513168, 1.4945091362131298, -0.47344369465551533, 4.179670110577482, -2.7405270366029746, 1.9133401837685227, 1.4058009069154402, 3.8007400396326636, -0.33383332985736935, 2.1971904063490726, 3.105187960796886, -1.4953330147497648, 1.2371160090266158, 1.661884696510882, 3.4720475626439864, 2.8053291942863154, 3.023520926046459, 3.249759357303578, 2.7462872034386883, class0
1.8725471880032927, 4.280307728331941, -0.6627402307357719, 3.2929421104223993, 0.6580595264768105, -0.019419499822855096, -3.552354446659249, 1.45238616669397, 0.5540261778812356, 3.3100032539610256, 0.34034178141378313, 0.8243967716490062, -0.09325564530301313, 2.231159906272391, 1.8502793914777715, 0.30105766212964163, 2.650476831529127, 6.332040902417691, 2.6194692627421747, 0.6119653186714785, class2
1.9691694557785706, -0.40560675950278685, 0.6547746821625877, 1.330565376005037, 2.5497657055465375, -0.5979278201847716, -0.4723480483270388, 0.6205976401873519, 2.9840185912472803, 2.0033504565897564, 3.21890802857228, 2.1373191660780413, -1.0541686748213241, -0.16671800884164112, 1.3215101925956496, 1.6632478817587066, 2.406311944131195, 2.1911880223146114, 4.106161228747984, -0.34899404409045914, class1
4.357850270788232, 5.697645533969042, 1.4509957603705184, 1.1822406698735253, 0.704189018968895, -0.3171784667434103, -2.984759509442841, 0.4766213821696466, 4.3354281516062105, 2.577525944321378, -0.18928358056510214, -0.1943955626398171, -2.38069712940215, 1.8815014417411002, 0.9911275081073275, -0.6959150974123461, 3.3339891419834755, 1.563530468741865, 3.2651481771556026, 1.3624634974352723, class2
1.7664016923666086, 4.220618662086429, 1.305431405972055, -0.23268404866907716, 2.3100051063062543, -0.36587655797021873, -2.218541667303488, -0.07154760600551897, 3.2546503002875933, 0.8716444746150067, 2.095719497731224, 1.5378390559495845, -0.2997693903079426, -0.2060699312690337, 2.820190399013301, -2.0963751662805663, 4.785130949779647, 2.261904363848561, 3.678822996390063, 0.27899957025014394, class2
