./waveform-5000.arff
rhc
21
15000
Randomized Hill Climbing

Error results
---------------------------
1839.493, 35.14%
1835.948, 35.3%
1836.030, 35.28%
1837.595, 35.24%
1834.518, 35.4%
1806.884, 34.42%
1808.812, 34.28%
1806.365, 34.54%
1806.599, 34.48%
1806.612, 34.56%
1806.628, 34.56%
1808.101, 34.599999999999994%
1835.747, 35.14%
1806.192, 34.48%
1805.601, 34.48%
1808.367, 34.760000000000005%
1805.965, 34.48%
1802.878, 34.599999999999994%
1801.647, 34.72%
1803.630, 34.839999999999996%
1801.343, 34.74%
1802.245, 34.760000000000005%
1801.356, 34.699999999999996%
1809.164, 35.46%
1801.461, 34.68%
1800.735, 34.74%
1800.970, 34.72%
1802.164, 34.36%
1801.035, 34.74%
1795.089, 34.839999999999996%
1841.328, 35.339999999999996%
1803.855, 34.58%
1795.469, 34.8%
1796.628, 34.92%
1795.176, 34.839999999999996%
1795.605, 34.88%
1795.049, 34.82%
1794.561, 34.68%
1794.038, 34.660000000000004%
1795.229, 34.699999999999996%
1792.553, 34.660000000000004%
1793.441, 34.599999999999994%
1794.686, 34.74%
1792.741, 34.64%
1792.562, 34.68%
1831.207, 33.5%
1792.593, 34.660000000000004%
1792.505, 34.62%
1790.949, 34.54%
1790.230, 34.58%
1790.846, 34.699999999999996%
1790.337, 34.54%
1790.653, 34.760000000000005%
1810.375, 34.48%
1800.170, 34.8%
1791.250, 34.660000000000004%
1746.383, 34.32%
1746.421, 34.300000000000004%
1746.390, 34.339999999999996%
1746.476, 34.32%
1703.713, 34.28%
1705.001, 34.339999999999996%
1704.375, 34.32%
1703.844, 34.260000000000005%
1703.713, 34.28%
1704.702, 34.78%
1704.280, 34.28%
1705.284, 34.32%
1698.849, 34.239999999999995%
1698.580, 34.28%
1698.580, 34.28%
1698.616, 34.28%
1696.614, 34.4%
1696.114, 34.260000000000005%
1696.224, 34.300000000000004%
1695.976, 34.260000000000005%
