./waveform-5000.arff
sa
41
20000
Simulated Annealing

Error results
---------------------------
ITER10: 

2926.523, 38.82%
2926.442, 38.82%
2908.225, 38.74%
2908.218, 38.72%
2906.421, 38.86%
2898.968, 38.86%
2898.031, 38.84%
2897.602, 38.7%
2699.238, 39.82%
2699.206, 39.800000000000004%
ITER100: 

2699.403, 39.82%
2699.405, 39.839999999999996%
2699.871, 39.839999999999996%
2700.362, 39.839999999999996%
2700.279, 39.86%
2700.746, 39.519999999999996%
2697.268, 39.4%
2696.631, 39.32%
2696.676, 39.32%
2696.796, 39.34%
2699.776, 39.28%
2699.558, 39.32%
2701.088, 39.32%
2701.118, 39.34%
2701.118, 39.34%
2705.871, 39.379999999999995%
2714.388, 39.18%
2696.214, 39.6%
2696.750, 39.46%
2696.887, 39.56%
2614.007, 41.120000000000005%
2613.593, 41.08%
2610.599, 41.06%
2610.540, 41.08%
2616.511, 41.160000000000004%
2616.610, 41.18%
2612.147, 41.18%
2612.108, 41.160000000000004%
2612.106, 41.18%
2612.003, 41.160000000000004%
2610.856, 41.18%
2610.997, 41.18%
2609.683, 41.04%
2609.691, 41.06%
2635.154, 41.32%
2633.872, 41.5%
2633.963, 41.52%
2633.875, 41.5%
2633.875, 41.5%
2633.878, 41.5%
2641.547, 41.8%
2656.655, 42.58%
2665.452, 42.64%
2665.770, 42.6%
2666.180, 42.58%
2665.326, 42.54%
2664.528, 42.559999999999995%
2664.489, 42.44%
2664.805, 42.42%
2664.960, 42.42%
2664.453, 42.36%
2664.400, 42.4%
2664.396, 42.4%
2664.393, 42.4%
2665.520, 42.46%
2658.843, 42.26%
2654.127, 42.18%
2655.425, 42.18%
2554.717, 41.92%
2566.395, 42.059999999999995%
2565.019, 42.04%
2568.900, 42.0%
2590.882, 41.839999999999996%
2590.906, 41.92%
2592.535, 42.0%
2587.168, 41.32%
2587.794, 41.32%
2586.801, 41.36%
2533.272, 40.14%
2533.225, 40.160000000000004%
2534.932, 40.160000000000004%
2534.871, 40.14%
2534.958, 40.14%
2534.832, 40.22%
2534.663, 40.22%
2535.312, 40.28%
2535.365, 40.300000000000004%
2546.392, 40.300000000000004%
2546.525, 40.32%
2546.525, 40.32%
2542.665, 40.1%
2549.552, 40.1%
2549.550, 40.1%
2549.015, 40.14%
2548.997, 40.12%
2549.169, 40.08%
2548.443, 40.04%
2548.191, 40.04%
2548.101, 40.04%
2547.293, 40.02%
2547.094, 39.86%
2547.068, 39.94%
2547.153, 39.900000000000006%
2563.621, 39.76%
2535.239, 40.42%
2528.095, 39.68%
2552.036, 39.900000000000006%
2557.981, 39.739999999999995%
2558.176, 39.76%
2531.064, 38.98%
ITER1000: 

2530.986, 38.78%
2517.720, 39.36%
2517.643, 39.42%
2517.645, 39.4%
2517.368, 39.4%
2517.368, 39.4%
2517.327, 39.4%
2521.455, 39.34%
2521.537, 39.34%
2521.520, 39.34%
2521.524, 39.32%
2522.198, 39.34%
2522.072, 39.36%
2517.054, 39.56%
2515.769, 39.68%
2515.549, 39.58%
2513.901, 39.5%
2513.416, 39.58%
2513.438, 39.58%
2513.689, 39.58%
2512.528, 39.519999999999996%
2512.405, 39.5%
2512.606, 39.5%
2497.827, 39.379999999999995%
2496.115, 39.32%
2496.125, 39.32%
2496.310, 39.32%
2495.779, 39.36%
2590.178, 39.86%
2590.681, 39.839999999999996%
2551.315, 39.26%
2507.082, 39.46%
2505.325, 39.22%
2510.950, 39.019999999999996%
2510.794, 39.04%
2510.809, 39.04%
2511.115, 38.86%
2510.613, 38.86%
2506.689, 39.04%
2511.224, 39.28%
2511.126, 39.18%
2514.214, 38.72%
2482.036, 38.4%
2483.236, 38.4%
2484.550, 38.440000000000005%
2486.052, 38.42%
2521.853, 38.48%
2525.256, 38.72%
2525.391, 38.68%
2527.964, 38.68%
2529.214, 38.64%
2528.792, 38.6%
2526.401, 38.54%
2523.774, 38.800000000000004%
2523.769, 38.800000000000004%
2527.164, 38.800000000000004%
2525.660, 39.24%
2526.632, 39.2%
2526.620, 39.2%
2526.731, 39.2%
2518.490, 40.02%
2526.990, 40.28%
2526.990, 40.28%
2526.987, 40.300000000000004%
2524.963, 40.06%
2524.795, 40.02%
2523.409, 40.02%
2523.399, 40.02%
2524.344, 40.08%
2525.021, 40.08%
2525.308, 40.06%
2527.206, 40.0%
2527.484, 39.96%
2528.285, 39.879999999999995%
2526.979, 39.76%
2528.576, 39.72%
2528.268, 39.739999999999995%
2528.087, 39.78%
2451.534, 39.519999999999996%
2451.536, 39.54%
2451.447, 39.54%
2451.757, 39.46%
2451.731, 39.44%
2451.921, 39.4%
2448.634, 39.44%
2448.359, 39.4%
2437.065, 39.42%
2437.092, 39.42%
2437.090, 39.44%
2437.090, 39.44%
2436.465, 39.42%
2440.496, 39.42%
2440.372, 39.4%
2440.124, 39.46%
2445.519, 39.48%
2445.613, 39.46%
2460.401, 38.9%
2444.955, 39.46%
2445.661, 39.48%
2443.846, 39.44%
2444.846, 39.32%
2422.198, 39.2%
2346.321, 40.54%
2342.507, 40.58%
2342.440, 40.6%
2342.335, 40.6%
2341.831, 40.6%
2332.043, 40.339999999999996%
2331.778, 40.32%
2333.456, 40.38%
2307.525, 40.22%
2308.258, 40.26%
2308.242, 40.239999999999995%
2328.980, 40.06%
2309.233, 40.28%
2307.219, 40.239999999999995%
2307.221, 40.2%
2306.699, 40.239999999999995%
2327.086, 40.5%
2306.917, 40.18%
2311.660, 40.1%
2306.666, 40.1%
2306.840, 40.239999999999995%
2307.269, 40.26%
2307.475, 40.08%
2296.110, 39.82%
2295.975, 39.76%
2297.365, 39.72%
2295.987, 39.76%
2295.975, 39.800000000000004%
2326.833, 38.78%
2295.698, 39.800000000000004%
2302.521, 39.7%
2295.703, 39.800000000000004%
2295.515, 39.78%
2294.898, 39.800000000000004%
2297.073, 39.879999999999995%
2293.498, 39.72%
2293.417, 39.68%
2293.515, 39.68%
2292.175, 39.68%
2288.916, 39.64%
2292.381, 39.72%
2334.486, 39.48%
2290.533, 39.7%
2254.421, 39.82%
2254.061, 39.800000000000004%
2254.056, 39.800000000000004%
2253.967, 39.82%
2247.560, 39.76%
2305.633, 39.4%
2247.560, 39.76%
2247.927, 39.879999999999995%
2247.486, 39.78%
2247.470, 39.78%
2247.889, 39.82%
2247.754, 39.86%
2247.445, 39.78%
2296.663, 40.339999999999996%
2211.199, 40.12%
2173.084, 39.18%
2173.349, 39.14%
2171.968, 39.2%
2169.467, 39.22%
2108.764, 38.6%
2110.461, 38.5%
2108.563, 38.58%
2088.189, 37.940000000000005%
2088.211, 37.96%
2086.717, 37.940000000000005%
2090.294, 38.06%
2045.654, 38.12%
2089.141, 38.5%
2044.660, 38.16%
2044.038, 38.2%
2044.405, 38.14%
2043.034, 38.14%
2050.221, 38.279999999999994%
2043.915, 38.24%
2042.365, 38.12%
2049.175, 37.46%
2063.697, 38.06%
2042.243, 38.14%
2042.118, 38.16%
2042.163, 38.12%
2042.347, 38.16%
2110.608, 38.4%
2042.716, 38.12%
2042.150, 38.16%
2041.642, 38.12%
2041.642, 38.12%
2041.874, 38.12%
2041.691, 38.1%
2041.652, 38.14%
2041.420, 38.14%
2041.420, 38.14%
1947.948, 36.120000000000005%
1948.286, 36.14%
1946.398, 36.18%
1947.302, 36.14%
1946.398, 36.18%
1924.872, 35.72%
1924.533, 35.66%
1924.533, 35.66%
1937.867, 36.120000000000005%
1909.787, 35.46%
1929.503, 36.059999999999995%
1903.965, 35.42%
1904.008, 35.42%
1900.057, 35.54%
1900.559, 35.56%
1900.336, 35.56%
1905.032, 35.620000000000005%
1902.079, 35.6%
1903.892, 35.68%
1900.055, 35.54%
1900.098, 35.52%
1904.121, 35.46%
1900.508, 35.64%
1899.617, 35.54%
1917.117, 35.56%
1885.530, 35.46%
1886.852, 35.42%
1885.513, 35.5%
1877.850, 35.44%
1877.864, 35.42%
1878.264, 35.52%
1876.708, 35.42%
1876.699, 35.42%
1876.197, 35.5%
1828.158, 34.64%
1838.242, 34.04%
1828.158, 34.64%
1828.613, 34.68%
1867.689, 35.0%
1828.158, 34.64%
1828.476, 34.56%
1798.051, 34.18%
1797.723, 34.18%
1795.204, 34.18%
1795.106, 34.18%
1795.131, 34.160000000000004%
1791.354, 34.239999999999995%
1820.904, 34.14%
1791.185, 34.22%
1773.911, 34.18%
1773.892, 34.2%
1773.972, 34.2%
1773.892, 34.2%
