java -cp ABAGAIL.jar project2.FourPeaksTest 100 6 3000 > 4peaks_100_6_3000_6_53.txt


Randomized Hill Climbing
---------------------------------
100.0, 0.058673321
100.0, 0.049332915
100.0, 0.037377021
100.0, 0.030865661
100.0, 0.032059798
100.0, 0.03858316
100.0, 0.03358368
100.0, 0.030258583
100.0, 0.030747309
100.0, 0.030905181
100.0, 0.031499105
100.0, 0.035681113
100.0, 0.035772906
100.0, 0.032876373
100.0, 0.031729503
100.0, 0.029904483
100.0, 0.028092631
100.0, 0.029299464
100.0, 0.031218673
100.0, 0.031779376
100.0, 0.030483329
100.0, 0.031535761
100.0, 0.032914165
100.0, 0.040087651
100.0, 0.031114455
100.0, 0.030408776
100.0, 0.037010593
100.0, 0.029924849
100.0, 0.031642442
100.0, 0.0357425
100.0, 0.031212892
100.0, 0.030030155
100.0, 0.028634118
100.0, 0.028518783
100.0, 0.029847034
100.0, 0.031303318
100.0, 0.031305937
100.0, 0.031315528
100.0, 0.030682796
100.0, 0.032279904
100.0, 0.0315756
100.0, 0.03402352
100.0, 0.031347836
100.0, 0.030936507
100.0, 0.0282546
100.0, 0.029166116
100.0, 0.028878014
100.0, 0.029911781
100.0, 0.032414247
100.0, 0.030827374
100.0, 0.028848793
100.0, 0.029012608
100.0, 0.028926735
100.0, 0.030009484
100.0, 0.031248491
100.0, 0.036034428
100.0, 0.028807225
100.0, 0.028244381
100.0, 0.029109643
100.0, 0.028993714
100.0, 0.033796905
100.0, 0.035070622
100.0, 0.028538224
100.0, 0.029505749
100.0, 0.029055368
100.0, 0.031631737
100.0, 0.030945185
100.0, 0.030074538
100.0, 0.028720122
100.0, 0.029148957
100.0, 0.030101619
100.0, 0.031869423
100.0, 0.02936221
100.0, 0.02929905
100.0, 0.029204772
100.0, 0.030699513
100.0, 0.03227066
100.0, 0.029005018
100.0, 0.032086858
100.0, 0.028999772
100.0, 0.040705733
100.0, 0.032055918
193.0, 0.034495085
100.0, 0.028607434
100.0, 0.028994751
100.0, 0.030441982
193.0, 0.03244864
100.0, 0.031525855
100.0, 0.031793659
193.0, 0.030346154
100.0, 0.030067605
100.0, 0.032114593
100.0, 0.032395437
100.0, 0.032519247
100.0, 0.030314797
100.0, 0.030450171
100.0, 0.030293641
100.0, 0.031211357
100.0, 0.031993801
100.0, 0.031116551
100.0, 0.028980642
193.0, 0.030017147
100.0, 0.02899489
100.0, 0.030173863
100.0, 0.032114278
100.0, 0.031468811
100.0, 0.030956691
100.0, 0.030393126
100.0, 0.029345339
100.0, 0.031308904
100.0, 0.030693133
100.0, 0.029575018
100.0, 0.033176041
100.0, 0.030057906
100.0, 0.030415958
100.0, 0.031333026
100.0, 0.030591139
100.0, 0.030352152
100.0, 0.029341048
100.0, 0.033679305
100.0, 0.034121782
100.0, 0.030281332
100.0, 0.028838959
100.0, 0.029138205
100.0, 0.031697285
100.0, 0.030777399
100.0, 0.034984452
100.0, 0.029064505
100.0, 0.030607048
100.0, 0.035847783
100.0, 0.030022477
100.0, 0.034432516
100.0, 0.032308029
100.0, 0.031583179
100.0, 0.030926025
100.0, 0.028383028
100.0, 0.0300611
100.0, 0.035820395
100.0, 0.0309694
100.0, 0.028498991
100.0, 0.028119294
100.0, 0.028730273
100.0, 0.031423805
100.0, 0.0316547
100.0, 0.030228157
100.0, 0.028949352
100.0, 0.02875569
100.0, 0.029976652
100.0, 0.031727777
100.0, 0.031550906
100.0, 0.032518008
100.0, 0.032592938
100.0, 0.031651131
100.0, 0.028582654
100.0, 0.030615505
100.0, 0.030789242
100.0, 0.030885023
100.0, 0.030843733
100.0, 0.037104642
100.0, 0.03039162
100.0, 0.032128234
100.0, 0.030185733
100.0, 0.028070881
100.0, 0.029102265
100.0, 0.030432747
100.0, 0.032224207
100.0, 0.031864028
100.0, 0.029195951
100.0, 0.029304643
100.0, 0.029260247
100.0, 0.032826473
100.0, 0.031823854
100.0, 0.028372814
100.0, 0.02918415
100.0, 0.03078674
100.0, 0.030549303
100.0, 0.029931992
100.0, 0.028284672
100.0, 0.028505705
100.0, 0.031621301
100.0, 0.030783633
100.0, 0.028407007
100.0, 0.028924816
100.0, 0.032216176
100.0, 0.031025666
100.0, 0.029014545
100.0, 0.030845716
100.0, 0.030717439
100.0, 0.030933813
100.0, 0.029324933
100.0, 0.02856463
100.0, 0.030989665
100.0, 0.030994867
100.0, 0.030230671
100.0, 0.029592427
100.0, 0.030878854
100.0, 0.031665448
100.0, 0.029519976
100.0, 0.030858689
100.0, 0.032372794
100.0, 0.030152799
100.0, 0.02877311
100.0, 0.030993444
100.0, 0.031484463
100.0, 0.028629894
100.0, 0.03873982
100.0, 0.030732473
100.0, 0.029479305
100.0, 0.029022596
100.0, 0.032563087
100.0, 0.031212861
100.0, 0.029859548
100.0, 0.028790253
100.0, 0.030750726
100.0, 0.03193955
100.0, 0.031225741
100.0, 0.029329865
100.0, 0.03306662
100.0, 0.029887048
100.0, 0.029844616
193.0, 0.031136319
100.0, 0.030383323
100.0, 0.031064544
100.0, 0.032800107
100.0, 0.029030371
100.0, 0.029305077
100.0, 0.030547563
100.0, 0.029940721
100.0, 0.027907492
100.0, 0.028612959
100.0, 0.029932888
100.0, 0.030149975
100.0, 0.03085788
100.0, 0.030192605
100.0, 0.028853147
100.0, 0.028950976
100.0, 0.028153311
100.0, 0.030587225
100.0, 0.031146027
100.0, 0.029009456
100.0, 0.0298852
100.0, 0.030969449
100.0, 0.031315111
100.0, 0.032195921
100.0, 0.031303501
100.0, 0.0294279
100.0, 0.031103294
193.0, 0.031605684
100.0, 0.031194044
100.0, 0.030600975
100.0, 0.033653807
100.0, 0.030482399
100.0, 0.031669818
100.0, 0.031168461
100.0, 0.029610638
100.0, 0.028853942
100.0, 0.035151599
193.0, 0.031606954
100.0, 0.030330098
100.0, 0.02936829
100.0, 0.029278462
100.0, 0.031816913
100.0, 0.032258159
100.0, 0.028592977
100.0, 0.037276529
100.0, 0.030413656
100.0, 0.030284548
100.0, 0.028182987
100.0, 0.028617095
100.0, 0.030508901
100.0, 0.030735358
100.0, 0.02998697
100.0, 0.02852336
100.0, 0.030634995
100.0, 0.028068105
100.0, 0.029240316
193.0, 0.031575205
100.0, 0.0310404
100.0, 0.028839254
100.0, 0.030840798
100.0, 0.030017007
100.0, 0.03091367
100.0, 0.031194088
