@relation 'waveform-5000_rp_5'

@attribute attr_1 numeric
@attribute attr_2 numeric
@attribute attr_3 numeric
@attribute attr_4 numeric
@attribute attr_5 numeric

@attribute Classes {class0,class1,class2}

@data
-0.1783028604842563, 0.6512051834561535, -2.9940643473742448, -1.511198587594093, 0.01689810398313847, class2
1.274199189087496, 0.42733433689367006, -1.4379624930767065, -1.8116538111176825, 1.1937666976669268, class0
2.8653322878216994, 2.7473268865490112, 0.32289735861358465, -0.8241602224351985, 0.5407222159755225, class1
-0.5453970948127901, -0.11490893929214624, -3.8017489804062965, -0.7232160007232465, -1.6026117592352367, class0
4.736502209703302, 5.105226709049382, 0.99413883973132, -1.1179289156165504, 0.5404820499836074, class1
1.9476368912493496, 2.2472368576985646, -0.3303428127387746, -2.2872913182976404, -1.359519435657991, class1
5.110905331582968, 1.712962911306557, 1.0882573295415527, -0.522883241530587, -0.22033612537575054, class0
-0.5049477595388814, 2.488576269731709, -2.7646548594076674, -3.7900174067751227, -1.4235667333719448, class2
3.821601152187223, 2.4500789657955924, -0.8807998246577109, -0.9169873150124583, -0.6665312115739594, class0
0.9336213899013179, 1.7517039155140535, -2.8226839568568978, -2.3138246644117504, 0.9587116906243961, class2
3.3719772979976206, 2.7899825202705393, -0.31865447410790604, -1.6616061491315295, 0.2688735302331058, class1
-0.1305096829143064, 0.7469022238661513, -1.4673713823955623, -2.7281003914977835, -2.044481606206503, class2
-1.1750501438728926, 2.0833272203908773, -2.3450132878821393, -1.9710643891073947, -0.9117319285363268, class2
0.41073453939216453, 0.44323719000837486, -0.24621967537450745, -2.853970044566457, -1.3984675212218143, class2
-0.4111061149327032, 0.11836267030760866, -1.6620399437845748, -2.3185057685007195, -0.29804866499163385, class2
0.9146754069773213, 1.4988589787795132, -2.233540445411577, -3.5177179392748017, -0.8819430010831899, class2
0.5290090103201202, 1.9137445126047414, -2.5921470615029456, -2.198777248581542, 0.864256436588169, class2
-0.06470391820927018, 0.6353612832407065, -1.8094643441353153, -3.0530145346970907, -0.1617236490805174, class2
2.061908850662273, 2.5201777989601295, 0.8151626660291371, -2.199407545138426, -1.9338931846769682, class1
1.6632364290406318, 2.616343015201157, -0.5330374015454034, -2.0314361408865023, -1.0654504249618606, class0
2.099678786103929, 0.9053810642878224, -1.769544932033833, -0.7826588643691638, 0.39121862416190734, class2
2.044278417272788, 1.132275301737474, -1.0615214135589193, -0.045651825353066264, -1.5147098127513585, class0
2.105026506638059, 1.9349409358141272, -1.6864852556710073, -2.1130624036765178, 0.3955890177166268, class0
-1.7582918899611244, 2.783666143487482, -1.4894417788834406, -1.0787144792225987, 0.6064018279352974, class2
4.917120913326175, 1.4922031052973255, -0.43854012753473026, -0.48665578773180657, -1.5263087420272816, class1
2.6407772131179685, 1.8653118748619022, 0.01725123830999551, -2.5840635521129234, -0.1770399697679934, class1
2.249361712530265, 2.505007613001625, -2.400614872004911, -1.5623503950536999, 0.2797474879269828, class2
5.1554932753172595, 2.8419992918448913, 0.17664978727367558, -0.5963507157971801, -0.7039300234821337, class0
2.0696051818665193, 2.334114621032671, -1.8813450348869818, -1.887002268668102, 0.49109114603662535, class0
1.4086993638154328, 0.883483549293858, -1.7079989779833793, -2.0389284683192503, -0.9896745294598559, class0
-1.1707973310113802, 0.6505849497957805, -3.298067473944339, -1.0058779949210854, -2.367417694764438, class2
2.746578289246946, 2.5403339189583987, 1.2977499823986023, -1.2541413883322652, 0.22345568375651254, class1
1.2458863364314623, -0.340981234843182, -1.2831203946534282, -1.6092855067768101, 0.8136556019010741, class2
1.966343048850952, 0.940903263653537, -2.363018823505495, -1.5147112920630157, -0.8992250162104686, class0
0.7586819452250941, 1.6191998396504517, -0.07905456275610283, -3.8865441111873147, 0.27588351202354927, class2
1.8007458491316297, -0.10568626281156071, -3.188929905710202, -0.757886515251718, -1.422226909808356, class0
3.4933178322525396, 2.9567389032183216, 2.1721131911524267, -3.243686923336952, 0.8598270929646724, class1
2.634697289126753, -0.2858475566997989, -1.573877233121439, -1.3098774369311865, -0.7146131963678413, class0
2.8104994699647747, 2.563847668190641, 0.058208913480889656, -0.29386235143800593, 0.2573487981298348, class1
1.3233880855014166, -0.13886703635451098, -0.40106991503381323, 0.2445266091679229, -0.9348027802838066, class0
3.4602610063108434, 3.887410312945242, 0.4022051430577297, -2.9097484069158317, -0.9565778178161017, class1
1.0962325647603852, 0.010376298644377252, -1.8167501801471475, -1.1365479067585016, -1.1460862585958704, class0
0.3176097112340166, 1.935537005400767, -2.067398709005352, -2.835263363538806, -0.9917013606567591, class2
0.5789323361231455, 2.300196290394528, -2.7722638301742966, -2.7916981654986297, 1.4102661742739875, class2
3.9330951546892483, 2.7531054341997696, 0.09052698553190555, -1.668392934382103, -1.771845364839367, class1
-0.5502265975008007, 1.175354169673055, -1.553581189653654, -1.6412819555170073, -0.803711301483759, class0
0.8774061504781815, -0.9947772581852115, -1.0966418886576836, -2.5472830557381174, 0.03302386221407286, class2
1.1172417407914719, 1.6698991644571812, -1.7290532791310966, -1.4781870983386922, 1.222860956944708, class1
1.1286953634669468, 3.9569496866535143, 1.4681724660647486, -2.391639943398284, -0.07939207068267445, class1
-0.22899398460248732, 2.9901958881526864, -0.12995761452282206, -2.869553472897465, 0.2284084665338517, class1
1.6378284194425705, 0.18712020954728792, -2.101859531373046, -1.981894404458675, 0.11764126941553471, class2
1.9252888952032032, 0.7353069636765895, -0.2826139464923364, -3.158213346214815, 1.2128479906246432, class0
0.5284555961551117, -0.8783930385020546, -4.631365437121193, -3.4738298018991647, -0.46670384502972884, class0
0.3912011418773802, 1.062867877452601, -2.4400273897958153, -0.9304377742096763, -1.7278568624227117, class0
0.734228869859234, 1.2538202080834135, 0.010692119970809546, -3.629953602018774, -1.699449421075589, class1
0.7960064875137658, 1.3198023398450336, -1.5245806871821237, -1.9560661388272758, 0.03464379285136173, class2
0.5824940448188538, 1.2727866392257814, -0.9579912431553583, -1.9165978591473203, -0.19638123770043606, class1
1.0545934820317275, 2.0844157866907924, -1.0109166318116145, -2.459850334091489, -1.1157232736284326, class1
0.7022093439915876, 1.521313581590929, 0.3021297350702259, -1.4432921196327013, -1.3864628797984213, class1
2.570898007001802, 2.413055934280591, -2.0252380443724496, -2.1574987758607787, -1.5357596154927327, class1
1.9546189650961197, 3.130464232352844, -2.2101214572805974, -0.8186794251278668, 0.41392357122325485, class1
-0.20061734157095445, 1.3596833489499907, -3.558399746777759, -0.7593937771926468, -1.2209264023478241, class2
3.6646267766877068, 3.75939818897326, -1.9637172944848313, -1.3253307232397928, -0.4771087978668596, class1
3.5678099687714218, 1.1459493233679388, 1.4538887566911651, 0.04217133829893316, -1.3970082453202943, class0
0.08947064685075544, 2.825427349321807, 0.4454719336677147, -0.3824923456533007, -0.11587443643615342, class2
3.00565043611809, 2.6416357391567993, 0.9550006077551663, -0.3669188868651505, -1.3318742306885372, class0
1.6157981963474781, 3.407148458211325, 0.40082244829998687, -1.0846915730970752, 0.6471961926392029, class1
2.396762838812364, 2.397025481297782, 1.2069230956191463, -0.8141303631863613, 0.5424159948316133, class0
3.372784838727515, -0.1602033879148947, -2.3206683556338117, -1.4329371978416066, -0.45662191574582855, class0
2.930416090611877, 4.079568280139611, 0.5819923683788132, -0.8668766116873341, -0.32515216479177667, class1
1.3337299917462877, 1.5884542847342042, -0.8645879066685451, -0.5512445234056709, -0.7917930931071046, class1
2.857252713110637, 3.662332511257712, 0.7814509986141035, -1.5703054752050798, 1.2110467653068, class1
-1.893883912082831, -0.1564301426240715, -3.3545247543294683, -0.7181957496887046, 0.6766266142005963, class2
0.9127943771983092, 0.941017719420531, -2.78534440477243, -1.4789151718831048, -3.907756595796888, class0
2.843444260197666, 2.4158281370729915, 0.8882647637084065, -0.7454795984063844, 0.027598644597635724, class1
0.9912598882345078, -1.3992985360596795, -2.937885814861768, -2.493096469363744, 0.06730471237665697, class2
3.315705118780883, 1.4282684654433875, -0.15890383125843738, -0.21882181869399908, -0.9026550033847804, class0
1.9693376598817762, 1.9402791319399064, -1.6968694636745754, -2.2130205214562366, -1.1227345593595772, class1
1.635586449966954, 1.0603217114995693, -1.5950384556185226, -1.8353307817457547, 0.4253041302817848, class0
2.0163881150273397, 0.8502219893092353, -1.5425460603892818, -2.443553798966955, -0.4090456410222373, class1
1.8204804060761288, 0.15332315408935296, -1.9961365693347664, -1.4858147162862285, 0.18634160765149554, class2
1.7218503775011598, 2.629827792812956, -1.1827169572996512, -2.13785239376435, -0.5209096793327321, class1
0.7414004570159568, 0.734710595285014, -0.794681033387375, -0.6841933819549919, -1.6021195124022685, class1
3.1303323286909204, -0.6460222573486657, -1.4685842552617718, -2.2498792793375095, 1.89347215372193, class0
1.0617270498070162, 0.26799813318106164, -0.9552179675223356, -3.0778386529134836, -0.9889660081634369, class2
2.520994396294478, 2.7641726898860113, 0.4433400269626524, -0.1662005283271663, -0.3848063944152347, class0
1.7571355586992412, 2.1492653888126045, 0.8126709969148342, -0.48774928180943833, -0.8916742558761784, class1
2.4755996718549467, 1.367310444738941, -1.5430651912334292, -0.13591756465867935, 0.6132783186793257, class0
0.5947220491282076, 1.299674542938018, -3.014751116898993, -2.694224616208124, 1.0642666590317142, class2
0.5236456386403646, 0.5489674514053322, -3.1711278748007703, -1.886448974653821, -1.8371263263918816, class2
1.8223698567222066, 3.7186797541768257, -0.16995032080595734, -1.756165083778345, -0.18667342566296707, class1
1.3100318235055846, 3.49193258731509, -0.1408413649572857, -2.1259322891651684, -1.775733053277142, class1
0.7132749931711602, 1.337985437904044, 0.7641982602483052, -2.649252737537553, -0.17948368213976582, class1
1.5753246158583778, 1.6201730642939773, -0.09148645323030857, -1.5723114050802698, -0.4299874903090525, class1
1.3948097593281408, 1.6112469643694414, -2.9105394956049446, -3.2724282937335087, -1.461929101764297, class0
2.621332335461884, 1.0408734806360307, 1.1849472964190013, 0.16450220514780642, 0.22275673857209827, class1
-0.37346233808763285, 1.9120092856899147, -1.3704785086279572, -1.5796637665729936, 0.7555412347792432, class2
0.17886284020079146, 3.013738223593358, 0.9583047621418027, -1.7378873728840736, -1.0158781542591635, class1
2.5454944062724048, 1.1905322416247381, -1.8516509428382215, -1.2717505186893034, -0.1581015123668456, class0
0.14952247743155112, 2.872125386448309, -0.21576414158367863, -1.890302312668461, 0.5397693223052613, class2
4.459038360220001, 1.1160217033078574, -0.3450510782864803, -0.26255601207908214, -0.9363637507006414, class1
4.025158050190681, 1.3226257802034023, 1.2994790262214877, -1.636475280218251, -2.8298110780008696, class0
2.489115367549098, 2.3714670737756145, -1.0117069769220044, 0.7339199092327912, 0.1751748009944954, class0
0.6952991355190637, 3.734694478000267, -0.31245975502407203, -1.429905483749519, -2.5912586484363915, class1
-0.17863933513306565, 0.9904244810614831, -1.5289608343594672, -1.6732176388530096, -0.36924974284991885, class2
0.3640119448622592, 1.3102207536295825, -3.2948156164199154, -2.4877250953096355, 0.8470794774772172, class2
1.1099979044992039, 1.6649592450261057, -2.4272256712651608, -1.8151931040134681, 0.30790993489732776, class2
0.6864549127885807, -0.7776810582226408, -3.7774905591321386, -2.0609499101463955, 0.8737906391639806, class2
0.3092855071594013, 0.46408183915558876, -2.030906519766698, -1.469694633760811, 1.347464137484281, class0
2.5657046796375966, 2.037265757270097, -0.04357531436602949, -1.1586220579057507, -0.9648485074970722, class0
-1.4946514853021082, -1.1189907395251313, -5.299558260459817, -2.4826313990073845, -0.7312801520167819, class2
1.8117503095231084, 1.8401518618440373, 0.2633335066319498, -1.3304208739559416, -0.6674887471506818, class1
3.324436383347791, -0.661475256549297, -1.8586737805313416, -1.1421412112833607, -0.3567427770786421, class0
2.7007868964574064, 2.287547246801846, 1.5900599074073212, -1.697753661110034, -0.9367066550372921, class1
0.8084700804930026, 1.6025151608630623, -2.3040115067365767, -1.2778968018541508, 1.5303621322253096, class2
1.973654258074532, 0.7940358451298823, -2.2597818581445908, 0.31052212004428176, 0.9343277730746802, class2
-1.0711717637998546, 3.228908690186321, -0.43016665601241666, -3.1695334704497133, -1.2620140052232998, class2
0.1149578923529117, 1.3109061299058666, -0.9778838726702082, -3.3828863885849056, -6.729963914581805E-4, class1
3.9522620577799197, 2.040027647926352, 0.4142401688974059, -2.654585897849353, -0.3248518927024463, class1
3.250032763432097, 2.0190485846015798, 0.19292643984219096, -0.30835660772286455, 0.7368370652968329, class1
0.8471477214637348, 2.9868427504808013, -0.7535253483264699, -2.638827954779051, -0.5687842894215782, class1
3.6169754478815284, 2.8992338375337443, -1.5708979418958284, -2.8678231592250456, -0.2683814761829919, class1
2.547173631673808, 1.7230111755792679, 1.3233798871835403, -1.4390726533173155, -0.8022716980001019, class0
0.048641868642891994, -0.3342761100000812, -2.481429529599481, -3.162441265456578, -0.43961319077844413, class2
2.754081861339459, 2.518742772452918, -2.363925272605555, -2.5049647071304495, -0.585164378887129, class2
-0.12520404504783017, 2.8447337099907584, -1.6174138077075986, 0.3778756793983365, -1.0903663043594747, class2
0.8885650957511483, 1.635000244123664, -1.5162555674503992, -1.685766810398467, -1.2500841200343706, class2
-0.5356043910921, -0.8383145319401198, -2.8398706041274457, -1.4460451240611647, 1.2676817851790587, class0
3.1183302159572532, 0.8979483750209135, 0.42582293289157686, -0.38511182959070234, -1.930540934697758, class1
1.902071266195468, 1.0981506650020993, -0.20907666278612771, -2.518864534685015, 0.16458774815471222, class2
0.5592086889377934, 1.3608405117708013, -1.373988530392394, -1.5256950142102772, -0.7920663478562127, class2
0.24088696481004762, -0.4474556426485843, -3.205330621136641, -1.7182445763795255, -0.52324013520638, class2
2.39853870887675, 3.889937762584346, -0.6914950984358691, -3.7533724879842625, -0.5002490686920043, class2
1.4743450056301577, -0.053435433217754055, -1.2857369109520551, -2.5195361777244965, 0.0886654258346779, class0
-0.5227866146001234, 2.521772907609006, -0.03371493411716738, -2.4466586428436985, -1.0261493598629832, class1
-0.2856500179339203, -1.1561902983625585, -2.2908331914358118, -0.4982140969343821, -0.7850447023680834, class2
1.7084515398379982, -0.08551473371823065, -1.6275498433160782, -2.682456772650465, -1.2665038700032432, class0
1.9488018865287473, 3.516509522203828, -0.7270187124800188, -1.5899328927537073, -1.3064647068826951, class1
4.5395639001270816, 3.061954236489459, 0.19222363579034993, -1.060325146873434, 0.0693545111214043, class0
-0.35308789779277217, -1.0436100574964196, -4.076550702354238, -2.6273693772645634, 0.7815041786896741, class2
1.213259603692156, 4.265533798788099, 0.018896911273701605, -0.7244926666337257, 0.6106558537971172, class1
2.267803415275189, 1.2688570159606318, -3.475062959631525, -1.8167646688474177, 0.4757335296567079, class0
4.329680490710303, 2.6807951921735693, -0.34755152218735347, -1.5679059413341778, -1.8783298913013555, class0
0.30016058179801547, -0.36624553645718017, -2.63394480924471, -0.26713261488277107, -0.3055177837686266, class2
-0.6108457308987967, 1.8267272900235123, -1.1614178564812703, -3.8423254681543098, 0.07402774695718822, class2
2.3676512460289576, -0.23604043290473742, -0.10905923522489254, -2.199362683282722, -1.0109711079175934, class0
0.8097333077616317, 0.773968456545314, -0.37302875532789154, -2.4732955464726603, -1.471028295001673, class1
4.675210811423099, 1.0681893109328962, 1.5562170892282177, -1.0208416754680012, -1.0934399324705524, class0
1.1243936910270453, 0.78639955857854, -2.0810595543582275, -1.2039271328521552, -1.0607425781302635, class0
4.485201271335483, 0.9849150148090164, -0.6757951010835845, -0.6902532825959664, 0.3126496341355317, class0
4.0235344870526735, 3.3120485397987607, -1.4423192214915808, -0.2954282109918472, -0.4398763234781726, class0
1.8558461445335999, 1.640956717661735, -2.016380776802636, -1.3449261093480946, -0.5179576211074846, class2
2.9825289217080186, 1.2932376129471805, -0.1099276706758343, -0.5641400649889063, -0.7225156304594478, class0
-0.03368250509154083, 2.3119401447385255, -0.3937347005032475, -3.059224239382646, -1.3188472662717516, class2
-0.07859479470006954, 1.3319031339181169, -1.0935986736776926, -2.07325315839152, -0.22927372053367712, class2
0.39239112084471023, 3.6831869319696344, -0.7296537722656736, -4.30039093316681, 2.1079141529252747, class1
2.6233830894881027, 3.49009913683068, 0.5754511936468176, -1.7974325105440507, 0.15919854755419216, class1
-0.41492443304854754, 0.9348145928131458, -3.948545870030554, 0.19201796318192738, -0.1642546428974979, class2
0.29817281090853154, 0.9890314375413919, -3.0376099950627866, -1.124841355414116, -0.9358980259143302, class2
2.709693745401796, 2.617362595063372, 0.026598999825946157, 0.023987816651244193, -1.5207659178611554, class1
4.9741040908430945, 3.1541488765181205, 1.928507369228425, -2.0542998842368014, 0.5872612348019565, class1
0.6030564623096519, 1.7576468947765174, -0.5609032595657377, -0.18864993936060354, 0.505130570988232, class0
2.743429130866326, 1.9955887382471686, 0.15887974286610423, -1.9041312028567066, -0.12681668075027708, class1
2.923858699606443, 2.288093305366438, -0.4942553818512475, -0.7677101915239518, -0.8365894413175394, class1
