@relation 'vowel_ica_0.95'

@attribute attr_1 numeric
@attribute attr_2 numeric
@attribute attr_3 numeric
@attribute attr_4 numeric

@attribute Classes {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10}

@data
-0.39192349977330837, -0.9311916935004205, 1.0987204613267825, 0.8682681099934986, class0
-0.5860114125670854, -0.8817199008532869, 1.0720256588452162, 0.6670194060200908, class1
0.02517225785688497, -1.0292189845429391, 1.1580389549468013, 1.22529261163186, class2
0.8922808499616844, -1.2094865166741084, 1.1486189336415296, 0.9519073762937414, class3
-1.01571263827186, -0.7849983561089207, 0.9833290254299574, 0.0872647289155734, class4
-1.078776840135425, -0.7542415281054925, 0.9452746325457386, -0.16139839252091254, class5
-0.9761469098242614, -0.7266590821024526, 0.8258668392846293, -1.0131592130650338, class6
-0.0012983656129039872, -0.9153982128594488, 0.8531406065075493, -0.9784610613851213, class7
-0.07155969898212006, -0.9366668718585429, 0.9350673665529292, -0.3587581549066167, class8
0.5832544500531083, -1.1395593601866842, 1.0934534448707405, 0.61882751131408, class9
0.8332760838899493, -1.1486661176715987, 1.024033502796902, 0.08149178580930097, class10
-0.41850984669904095, -0.914639559229412, 1.0714018136731278, 0.6627669664585181, class0
-0.5126055015288218, -0.9047704984878957, 1.102101751208106, 0.8941745620186777, class1
0.028081854445210108, -1.0310046458272315, 1.1650595740679275, 1.2839502085830472, class2
0.5367658384783901, -1.1442393334148877, 1.135093930324481, 0.9150317700107752, class3
-0.40193434149824564, -0.9069086893350743, 0.9917834359677299, 0.02179492467291861, class4
-1.0280047346172367, -0.7595764449355857, 0.9329852684941005, -0.2697050318240974, class5
-1.1484725734939412, -0.6959251121396315, 0.8302926902377294, -0.9316027376621864, class6
0.08243525133118913, -0.926049252765151, 0.8420586076793444, -1.0667105212216794, class7
0.012793668139239128, -0.9530091617657106, 0.9000330322147443, -0.6491848072163855, class8
0.41707919472102384, -1.1087851945216927, 1.1021198663196061, 0.7251736602313069, class9
1.058334932202207, -1.1950534512878586, 1.034393531947415, 0.12792809329619176, class10
-0.22405198212253485, -0.9554886502486193, 1.0749903415192348, 0.6536257061443522, class0
-0.3250029671810103, -0.9339068483480498, 1.0688725221904192, 0.6063950632397173, class1
0.22562798725086064, -1.0835724746898103, 1.1920317727714065, 1.434320822277524, class2
0.9502645051303706, -1.222294428277304, 1.1426173699391993, 0.898240963118256, class3
-0.0467233062418203, -0.9822530542727133, 1.0179449454319514, 0.16660496112819104, class4
-1.453364957651873, -0.6819060807805015, 0.9301751307064725, -0.19983614136008937, class5
-1.8663079417784556, -0.5705558316714257, 0.8429447440885866, -0.6701927093107651, class6
-0.11369790981004325, -0.878546959065933, 0.8176703567599665, -1.197484493723505, class7
0.17851725465487037, -0.9806998263395881, 0.9175650116229666, -0.5377064548056336, class8
0.11143140204435742, -1.046114065270435, 1.1027684697533586, 0.7934349195207153, class9
0.9273241600946779, -1.1707748621082508, 1.047384593200155, 0.2444410689816474, class10
-0.19296808968315493, -0.9615061517879434, 1.068936752550415, 0.6004958067111725, class0
-0.21194678522230254, -0.950621908428066, 1.0575032772274553, 0.49978290032110717, class1
0.23381257059142038, -1.0966864467312558, 1.2154328473170126, 1.605262312566567, class2
0.9034311348175399, -1.221885247652636, 1.1657737563306052, 1.073228128814351, class3
0.020980688648652823, -1.004419671358181, 1.0482172444534883, 0.38077731217276084, class4
-2.116221120895288, -0.5646816441480959, 0.9465069000777905, 0.07341448980206225, class5
-1.4298854648930945, -0.6504658489998856, 0.8395851368727463, -0.7928887058141183, class6
-1.6340014596671615, -0.6038613869859455, 0.8229421642605508, -0.8812341259375208, class7
0.5012902273248413, -1.0463973009340217, 0.9276184835199754, -0.5258338045463504, class8
0.24127832075925576, -1.0792218360659132, 1.0920672558193238, 0.6802516553130435, class9
0.7698999925860339, -1.1469413839565439, 1.0692943096409564, 0.43340287395981536, class10
-0.1931123393607377, -0.9621028947768956, 1.0601762853507464, 0.5318119180131982, class0
-0.30141727065795804, -0.9316016618333056, 1.0542361489166556, 0.504859673781719, class1
0.19981836694183744, -1.0807982028355556, 1.1981648813732415, 1.5028017535394091, class2
0.9128252256435893, -1.230447222625675, 1.1902495997588844, 1.266639486705992, class3
-0.41751441324058547, -0.9219551382489335, 1.0475647442613416, 0.46481145506128874, class4
-2.3518939376658015, -0.5243766843826334, 0.9577697043998508, 0.21110909863546362, class5
-1.0328026921017854, -0.7221871973611448, 0.8336586177124907, -0.9168639548114152, class6
-0.5294059594038488, -0.7762663755105134, 0.7476944280235817, -1.6113750148585082, class7
0.4118734141018311, -1.0318292889788916, 0.9421142116971832, -0.38897669823216846, class8
0.6470491367757346, -1.159104532184886, 1.0894340068036512, 0.5963077045605374, class9
0.9388926964145637, -1.1762812572685766, 1.0581152741657338, 0.3223572051960336, class10
-0.134311029037717, -0.977637127880063, 1.0683139291960442, 0.5843929970325179, class0
-0.5579030215909773, -0.8781900932886384, 1.0487252077623628, 0.5221912420983339, class1
0.14034928425428753, -1.0657577572137928, 1.1910208379500182, 1.4599266766169894, class2
0.7839055568809725, -1.2052490599846026, 1.189472805479291, 1.289176696589652, class3
-0.39171910644069297, -0.9255725701499822, 1.0525641848440128, 0.5151153271154176, class4
-1.7637246616643232, -0.6282597362885505, 0.9463529232130331, -0.0024917020711652527, class5
-0.9446788406652318, -0.7409773755699085, 0.8347403020303531, -0.92205383102399, class6
-0.7502976920792428, -0.7255279623670143, 0.7220530413875841, -1.7450188232231723, class7
0.019677408097404342, -0.9647302854631685, 0.9830239055909622, -8.192256758580152E-4, class8
0.9359994192421484, -1.2066335208702503, 1.0910424701887085, 0.5859335495100966, class9
1.0905074824996341, -1.2060886894888938, 1.056433681415013, 0.28231618000955533, class10
-2.876785851021495, -0.41342827826893297, 0.9076721331909058, -0.09883843071945501, class0
-0.11946221785825972, -0.9831005732838477, 1.0122091898348757, 0.08228494307602455, class1
-0.3854285254478552, -0.9686214728086796, 1.1083614630772278, 0.8907873978413441, class2
0.2256598626513554, -1.1320184903123895, 1.1972937772579482, 1.4841083643610817, class3
-0.5005960332905897, -0.869688059575096, 0.9088147168045667, -0.5485027733144976, class4
-1.1428552402495284, -0.7758942652044118, 0.9721984500695942, -0.03186903377495057, class5
-0.44690833498533217, -0.9220631675164921, 0.9485135288565456, -0.16481639379979246, class6
-3.0033362386139033, -0.3150127417961606, 0.7332320805930814, -1.2320979698903272, class7
-2.617352873452904, -0.3961116542854772, 0.7573115594489759, -1.1866078330462102, class8
-2.88850089941397, -0.3441782248128984, 0.7706349647788466, -1.0220954354564191, class9
-1.6381544465062357, -0.6379379008182491, 0.889893029416313, -0.47312805341505754, class10
-3.14136924905979, -0.3562306804801911, 0.894192344345244, -0.14339490232414584, class0
-0.20331391760939418, -0.9661740402837653, 1.010656288099188, 0.10170083805923613, class1
-0.21432818534732384, -1.00261684976206, 1.1113843851364804, 0.8739777042304667, class2
0.16860380457611496, -1.1024387335881594, 1.1581119600597833, 1.1935990894613646, class3
-0.35757107962488077, -0.9031329762676488, 0.9228987355508722, -0.4609795875491276, class4
-1.284241717634055, -0.7413098913207934, 0.9445075875130811, -0.191404577595423, class5
0.3050124518477686, -1.0370539686512836, 0.9015267072801039, -0.6878827468966848, class6
-3.065861829401908, -0.30455203031398914, 0.7276168875306773, -1.2627291403018612, class7
-2.674297962536634, -0.38350882054446045, 0.7478135844413117, -1.2163934052496164, class8
-2.3621553285589596, -0.42794326420594087, 0.7221215514376007, -1.4999228038874588, class9
-2.5601819234917462, -0.4477724961856394, 0.8734452524265723, -0.42173676797080295, class10
-3.495596744308749, -0.2813020074613442, 0.8854464746568493, -0.1419492193946197, class0
-0.21004204876309612, -0.9657163825929999, 1.0138317629869071, 0.12804824897056344, class1
-0.3251704586254108, -0.9655099837510374, 1.0818947744699972, 0.6969167155291309, class2
0.11498465629332881, -1.084120137209267, 1.1357281159730575, 1.0266840160976598, class3
-0.24681089053350513, -0.934886496976877, 0.9471353725466052, -0.2883574963461842, class4
-1.6130670950054897, -0.6563894377235228, 0.9120076378144315, -0.3464806942436255, class5
0.08630111027806109, -0.976836197448919, 0.8732498673426544, -0.8797436538202013, class6
-3.193621478650882, -0.28880842165512793, 0.7367479544298692, -1.1714713931455822, class7
-2.8686887159062042, -0.3357985197979846, 0.7368837702188274, -1.2431893961123597, class8
-2.375994980862928, -0.4202244884913763, 0.7198837743782438, -1.5082053277461247, class9
-2.5262762794653937, -0.4661595645657398, 0.8945196541632817, -0.2809662439053666, class10
-3.6633684413996863, -0.25430387747741684, 0.9212033662839664, 0.17010644013967532, class0
-0.23353622396932294, -0.9609862395472704, 1.0232323308073148, 0.2062872780278573, class1
-0.2240370043497113, -0.9858163739214004, 1.087647152988082, 0.7285235510404429, class2
0.16137955615113914, -1.1011887726829088, 1.1530108240167458, 1.143450240040457, class3
-0.29767826492776583, -0.9251205795002582, 0.9395192029967909, -0.3342976308230046, class4
-1.1349802487940517, -0.7545762223910804, 0.9337257240519833, -0.28907661234731613, class5
-0.3225506303406294, -0.8936700372046597, 0.8648614275346803, -0.872358298039263, class6
-3.094029479952383, -0.30262483052444045, 0.7334291037237539, -1.1924578904811267, class7
-2.726656322650159, -0.3625404235900509, 0.7400634781889249, -1.2676655033618562, class8
-2.6730605833006176, -0.3712575049348518, 0.7195227557204451, -1.445965959199417, class9
-1.0665250912077764, -0.7533237677535417, 0.9003636668811636, -0.5242888188325103, class10
-3.2866220808104627, -0.34320735826844884, 0.9781676985041268, 0.5437949566518891, class0
-0.15791354191688292, -0.9844408860709507, 1.0414686784318525, 0.3216130482474916, class1
-0.19228829610247394, -0.9943426150682789, 1.0904762027102841, 0.7392926033805634, class2
-0.014255603292419095, -1.0667107528258424, 1.1532607353299755, 1.1823131917143361, class3
-0.20317421303477118, -0.9541109366673459, 0.955779250819007, -0.22955297962836219, class4
-0.6108926467270553, -0.8747751254822672, 0.9674332691555889, -0.1452179642910152, class5
-0.3794611850462158, -0.8851596849524002, 0.8664597518393763, -0.8540679692242359, class6
-3.107500898223678, -0.30286295915524836, 0.7455531092251213, -1.1077562197811548, class7
-2.748734216309613, -0.3627796891494703, 0.7206773346492042, -1.4377245207295752, class8
-3.0952845298821408, -0.29854162091823105, 0.7327191412153026, -1.2354454736128413, class9
-0.9724815305614886, -0.7643462188303811, 0.885957797867005, -0.6350756868509729, class10
-3.544707267772772, -0.2900838352482027, 0.9733485787285208, 0.5554070260671574, class0
-0.29350017709159193, -0.9623972353545407, 1.0392273005821533, 0.3201375008413664, class1
-0.2676693728142089, -0.9610461083961483, 1.047796924472964, 0.432338334049177, class2
-0.07859818154650433, -1.051303405985095, 1.1503351255981569, 1.1948578187613135, class3
-0.473118760496312, -0.9158149773648641, 0.9619422053521036, -0.1102835443260384, class4
-0.20201798081141598, -0.956904190240858, 0.9641977712018288, -0.21742358565832004, class5
-0.3927313035516147, -0.8919619579714908, 0.8637601525484258, -0.8602528124715811, class6
-3.0851830804082074, -0.3088672468349394, 0.7469131893668994, -1.1140857692896768, class7
