@relation 'waveform-5000_icaz_0.95'

@attribute attr_1 numeric
@attribute attr_2 numeric
@attribute attr_3 numeric
@attribute attr_4 numeric
@attribute attr_5 numeric
@attribute attr_6 numeric
@attribute attr_7 numeric
@attribute attr_8 numeric
@attribute attr_9 numeric
@attribute attr_10 numeric
@attribute attr_11 numeric
@attribute attr_12 numeric
@attribute attr_13 numeric
@attribute attr_14 numeric
@attribute attr_15 numeric
@attribute attr_16 numeric
@attribute attr_17 numeric
@attribute attr_18 numeric
@attribute attr_19 numeric
@attribute attr_20 numeric
@attribute attr_21 numeric
@attribute attr_22 numeric
@attribute attr_23 numeric
@attribute attr_24 numeric
@attribute attr_25 numeric
@attribute attr_26 numeric
@attribute attr_27 numeric
@attribute attr_28 numeric
@attribute attr_29 numeric
@attribute attr_30 numeric
@attribute attr_31 numeric
@attribute attr_32 numeric
@attribute attr_33 numeric
@attribute attr_34 numeric
@attribute attr_35 numeric

@attribute Classes {class0,class1,class2}

@data
1.676607966747458, 0.6507681826746139, 1.249811718256584, 0.9617561045334823, 0.10175372816817696, -0.25960322185864965, -1.243041373329637, -0.46377305139313274, 0.9354202201150844, -0.24038408798722533, 1.5348024003173086, -0.5092821106786057, -0.23770509484225608, -0.8162994728331049, 0.0610849000937341, 0.4484956695467305, -0.16508629454531984, 1.3955662412831238, 0.9670871521414135, 0.6566625511003508, -1.3280595581957917, 0.4674155122452014, -1.8178859774945515, 1.8818060194588961, -0.4637017501811992, 0.282560460963248, 0.400901066623275, -1.0419268828890396, 1.0010272869405479, -0.10527785523314119, 1.4009594006514556, 0.4974248252687892, -0.3932484394278452, -1.2201238382972344, -0.4728881059102626, class2
-0.386737140194255, -0.324193659679394, 0.6065347709832257, 1.0434304144756221, 0.2678605443990871, -0.21428835392901072, -2.1069063241817503, -0.3104140926630155, 0.1437285623234085, 1.3273500551874713, -1.5148445592904378, 1.0472511652671133, 0.4748909397803717, -0.2899957094376137, -0.901591948368157, -0.4994936974631516, -1.5096681766849496, 0.45818517074392473, -2.6930427565869595, -0.8164290463759357, 0.892026627430711, 0.3407138052030767, -0.16753986186153846, -1.17065757402722, 1.1093754418827722, 1.222607874814876, 0.13303106848729546, -0.25358061644923235, 0.1135121001933721, 0.6795764564073309, 0.21692666516238923, -0.19884781426212267, -0.7229931659934101, -1.5833152675476876, 0.2530736944243137, class0
0.2993195268973966, 0.06463530436388326, -0.15670549937465497, 0.9303249638708211, 0.7532593216142286, -0.11546118712732767, -1.328778969506185, 0.21313141322506218, -1.3202623978403496, -0.1186603754822616, 0.2679244510628204, 1.1798371038958766, 0.2645946402016702, -0.3565698516722952, -1.1348301191329326, 1.8162892799925014, 2.414236921012522, 0.6865790698170671, -1.110362773955056, -0.43195122729916463, 1.2775369547090838, -0.7131958453254748, 0.3810585306271721, -1.1039688452067045, 0.9644447128933248, -1.3901936701572892, 2.9677314531740917, -0.01052479712173965, 2.149645950562661, -1.072212432275256, -0.2684924339312578, -1.3899682153678101, 0.49425088813762613, 0.722289292893555, -1.010378483338503, class1
-1.165192063287785, -0.6636662825363101, 0.17703817060938007, -1.02166036343339, 0.06555986215566251, 1.3000955549754347, 0.5516150778697471, 1.0938740792880293, 0.9708860908475293, -1.4750825600787227, -1.362284673824137, 0.7442513769075625, 0.7537845141781949, -0.22378652746042482, -2.0305416721036966, 0.18687086020233198, 0.9227106554713906, -0.15605993330952775, 0.20793009620026032, -1.2903170260283168, 0.43696051470382036, -2.1582815757598155, -0.43370431641032975, 1.0250881454141758, 1.0858965428284302, 0.14108762329106495, -1.4908232994184312, 0.5933952529635441, 1.501518802789093, -1.7762157920770205, 1.1098027886680397, 0.9883506457978004, 0.8357778970667293, -0.29400976196923556, -1.2036605904480722, class0
1.3865787156559848, 1.0447956810126098, 0.8510510313312151, 1.4695631465363186, 1.324511396821075, -0.6972433971489201, -1.1079066913483049, -0.9117315321354551, 0.5048891328774132, 0.20478413072791868, 1.1917727217780685, 0.7661938259931574, -0.5499788290004128, 1.837646740396146, 1.5735218351839784, -1.0473037479092124, 1.0758204717729754, -3.398037347649067, 0.7436459039904247, -0.6795961810189768, 2.1102094883179627, 0.6659563288081354, -0.921191412514017, -0.5604634148504065, -1.854067487748051, -0.5933475485502637, -0.2655979521722999, -1.1599271500226722, -0.1263685500861681, 0.8022451214267162, -0.3096346999170469, 0.1323932291933557, -0.13932742047004754, 1.3269079644667536, -1.0356663642998114, class1
0.24715590580827188, -0.620155781286762, 0.022732406559861706, -1.4554443268521386, -0.989997354807406, 0.7323312712637343, -0.08045903515326573, -0.43052807201308774, -0.16431396703148557, 0.22152342381325046, 0.7097793105959961, 0.7317442523358216, 0.5347645266489353, 0.9095683485204299, -0.4933553621731281, -0.3915649412584751, -0.8163887210015361, -0.4030680866971735, 0.8685918243411372, -1.0123355007996424, 0.45100053391881034, 0.5258717968589858, 0.7203574187688826, -1.7861126740550068, -1.1819855508500139, 0.39531621443892323, 0.7981831988939593, 0.8771132004247149, 0.6533496572841336, 0.02665223669882487, -0.3229794977078019, 0.3068646452640354, 0.16821611447519452, 0.7555538114806831, -2.257607984801254, class1
0.5529727797342618, 0.9445464496502237, -2.0729071800580066, 0.45953778332407247, 1.2638192776987291, -0.8099677190007755, 0.3519627214496884, -0.537554829703755, 0.27151135209952054, -0.150371389473326, -0.9492008307947917, -0.9430199167086123, 1.365582929295826, -0.7662649470945533, 0.03401079776879956, 0.29810538034882006, 0.8027913183951803, -1.5150432991980693, -0.2703923190650658, 1.4947666763913212, 0.4685424873786831, -0.7110831004122741, 1.4332580758462574, -0.5739589159198359, -0.055089659618991815, 1.474292134372262, -0.9479544962247043, 0.6937796185853589, 0.9418845112999824, 1.0044951159021678, -1.162251809974631, 0.0690739540363412, 0.8903588108870083, 0.3433530916295289, 0.16217888589256788, class0
-0.8359084101018204, -0.8186033413060843, 0.22969190376040488, -1.4199049542073379, 0.519356994879147, 0.533475027527973, 0.39606974225740266, 0.16189942259005852, -1.6588029291598219, 0.3236560417449168, -1.394752127943806, -0.09999838440210333, -0.5044728679846393, -1.0238030355933367, 0.30903086533632, -0.12003672962886622, -1.3811705043767912, -0.024608037245804876, 0.7796395896123436, -1.1716439611357126, -1.5715779632882545, 1.1478726261744108, 0.6300826562991316, 2.517725203213692, -0.9534238709491049, -0.7841895852996019, 0.0022335151156940083, -1.4046712518335267, -1.0889260732898371, 0.4670563671290605, 0.1284093065042724, 0.7533018958606619, -0.8665295785456085, -0.032839012716690985, 1.169841539683273, class2
-0.9224619557946718, 0.2368162066920042, 0.9514163082447573, 0.16692961070615359, 1.3474758859485174, -0.5305071246075859, 0.21513243068200008, -0.8026990753492647, -0.20120234297644207, -1.0443806922060626, 0.6050299166483385, 1.3977962463995037, 1.4476778953583849, -0.35343806111064713, -0.9843224242605316, 0.3663435847758384, 0.8624115177103358, -0.6486592871460031, -0.2291997466183184, -0.6055007484595554, -1.2398173464121485, 0.6850535426989256, -0.7180091794687038, 2.161065249789154, -0.3588169510265495, -1.1075920475675514, -0.35775929518794564, -0.18460820443399822, -0.9644087202674643, -0.7069143257035948, -1.229785028724815, -2.0642916644739073, 0.9916103407139918, -0.13086426047029848, 0.9188198879445935, class0
0.7227453515349918, -0.20848073425336228, -1.6382409059862015, -0.4215041660318011, 0.02172887213527315, -0.05269624862844871, 0.23149118239110442, -0.6922405467208244, -0.46040809092073626, 0.5503221417556577, -0.8877484258726089, 0.48259053204501867, -0.718066969178137, 0.552446902917693, 0.42176681288146817, -1.627660165726682, -0.1743884949260917, 1.964017978673003, -1.3484276449623354, -1.91096324000259, 0.2587039650136968, 1.0476116263193018, 0.6754993491081283, -0.32242497416506216, 0.7580890423689272, -0.6322952006820657, 0.931631899152536, -0.8008651973609003, 0.47997376037928036, 0.7097296243289251, -1.1782402201579583, 0.8514754820529757, -0.4556138879925865, -0.13036089180584987, -0.47521131832457736, class2
-1.0734453991701527, -0.6414471842599738, -0.18524348934178644, -1.956837044266176, 0.5580272266255765, -0.6021152019590168, -0.324055317795533, -1.0421950198137933, -1.0058370523029818, -0.7482834217990165, -0.626691214369958, 1.746424435727732, -0.3214067835437252, -2.949859317249761, -0.916860070248463, 0.3335110201330673, 0.7936743052215893, -1.6037671667882547, -1.2698258393553568, -0.5400286217180532, -0.16974561897889573, 0.663569593047104, -0.06228163971175664, -0.6849005460550955, 1.184655874742835, -0.4131979719321761, -0.5491818202697247, -0.9317139258047796, 1.324438226846945, 0.28637548915694644, 2.0017210386918145, 0.17109568307498352, -0.8206370937148542, -0.9844537899190892, 0.6078654331041714, class1
