@relation 'vowel_pcaz_0.95'

@attribute attr_1 numeric
@attribute attr_2 numeric
@attribute attr_3 numeric
@attribute attr_4 numeric

@attribute Classes {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10}

@data
7.0879631952820015, -1.35078914355719, 0.39617667954084823, -0.7990829254477463, class0
7.098286128104704, -1.2683543343430925, 0.07723073956709056, -0.6354923295353033, class1
7.101380401533419, -0.8168065040243949, -1.3127145848223558, -0.3490747182443053, class2
7.086980719172972, -0.06578471628769367, -0.8863944127951431, 0.2215011566987926, class3
7.083902448180812, 0.3650890634858294, -0.3312741601152421, 0.6055936561419307, class4
7.065249783349948, 0.4450494498933837, -0.18639937212135632, 0.45238009927907796, class5
7.063993039693545, 1.250683108455392, 0.18825202627688076, 0.7863624874877452, class6
7.0903628711478355, 0.9748015225500934, 1.190909640703159, 1.233765275708062, class7
7.014409335662813, 0.6473148520629776, -0.03387325151137678, -0.3893505686423471, class8
7.023563529823647, -0.09107987690546332, -0.01953484100665681, -0.6242378344640922, class9
7.077523105093403, 0.15236698591000342, -0.5491863198386715, -0.029202870825037572, class10
7.097378830081278, -1.3556197084255892, 0.36758194915038794, -0.7621129986342298, class0
7.104259985213304, -1.3524907827112533, -0.052420257506120546, -0.644802761058448, class1
7.094172258365337, -0.7723674010078869, -1.350276408250977, -0.4077787064626588, class2
7.076430075711652, -0.035936914308239164, -0.8077824952513668, 0.20412282983132934, class3
7.081813160549924, 0.5146464571128674, -0.6167129792996723, 0.5273347203841761, class4
7.067969611605376, 0.5353761491814589, -0.26375979366672625, 0.4801003387929878, class5
7.060616261772685, 1.1392191746965812, 0.4557778759364562, 0.8261587936429541, class6
7.1005683453453505, 0.9627127063555612, 1.1902374577590218, 1.311238193741375, class7
7.027623423661798, 0.6031698195358952, -0.20970351460298337, -0.3212067175932748, class8
7.018673065179412, -0.10618960197949823, 0.00853452964389681, -0.6613979637039938, class9
7.09779656819421, 0.08394597354100958, -0.6289389088587246, 0.08200646247732253, class10
7.104501601923172, -1.3909928278683032, 0.40141744184795086, -0.6936162352170168, class0
7.120191357502926, -1.2927840084721176, -0.2622872995211722, -0.5617548166946688, class1
7.088365231611531, -0.7668655894242163, -1.369879450379997, -0.4531304112667986, class2
7.0902109546192085, -0.09057496559007795, -0.8588310808658086, 0.23415025341459136, class3
7.072032747023058, 0.48446164499325267, -0.6320056258787909, 0.3647297443771371, class4
7.039566614656717, 0.6899123616847276, -0.28855736379166774, 0.28895521650087264, class5
7.032384805045418, 1.1167093914548956, 0.5876527269140377, 0.6312649246727894, class6
7.093505030718416, 1.1020994854551618, 1.1321620802274637, 1.2876216614236047, class7
7.052093082961993, 0.4171671756564126, -0.2531905944967855, -0.21235896281012273, class8
7.004316675390301, -0.10227181601532667, 0.1049473252254837, -0.7261167001823545, class9
7.099918101452215, 0.023088640780401494, -0.6691217364514609, 0.08504050165027709, class10
7.110523794246371, -1.402697054554395, 0.32272121851903374, -0.6685774419842575, class0
7.133842184500111, -1.312683115739965, -0.4181430618983764, -0.46339564696541946, class1
7.088579139895574, -0.807125296310951, -1.3541396427027315, -0.44796112755034584, class2
7.074269649693495, -0.06552235419872829, -0.9370678614606325, 0.08989637460536652, class3
7.058358577387465, 0.3434834799155433, -0.5421874445772173, 0.16672639162842717, class4
6.996004462896511, 0.8128044310418279, -0.1601888685735865, 0.026599153108959675, class5
7.058407637640448, 0.9670731709963643, 0.45817721666904765, 0.7223289168744618, class6
