@relation 'waveform-5000_pca_0.50'

@attribute attr_1 numeric
@attribute attr_2 numeric
@attribute attr_3 numeric
@attribute attr_4 numeric

@attribute Classes {class0,class1,class2}

@data
5.432069605569916, 2.748043307504367, -0.2865557403607661, -0.6784208277768145, class2
2.9789764596551067, 1.5339908722607185, -1.0820867675606087, 0.06637682813225212, class0
-5.808620205876306, 0.4413658518302403, 0.32320484542410033, -0.18486290478484968, class1
7.3803457781144575, 2.2235978594929597, -0.20258759668999093, -0.3846738727321299, class0
-4.360905566658776, -0.3753035354800199, 0.7960289128506411, 2.3094971025955187, class1
-1.049953673023787, -2.8719216935144036, -0.5655285854802313, -1.1465695544363994, class1
-7.2704095512543505, 2.4194777085511308, -0.531165009281237, -0.2157039949587318, class0
2.071416921321277, -6.267640854304908, 0.9905895729569116, 1.2159494735077372, class2
-8.94824575971053, 2.6086400570623045, 1.747055160522075, 1.8768395390968355, class0
6.553256986565326, -1.3748244607961149, -0.5810040579905862, 1.7469082955746833, class2
-4.705768545049199, -1.1072932784310179, -0.023856943361172583, 1.418267052148228, class1
4.540847120248414, -0.04831561605769575, 0.3096070999111928, 1.36674932925732, class2
2.853674954802204, -4.3926766987490655, -0.5836335019856584, 0.3908760344571259, class2
2.2644517001245106, -4.948173305893984, 0.34121202854020166, 0.2969781949782749, class2
6.47985262334197, 0.7855196358786765, -0.3946337093250426, 0.9782634191765901, class2
3.184317683835087, -2.084189939731011, 1.6564174487046626, 1.3096100012018574, class2
4.090665793784648, -2.2515131104466537, 0.76860600787795, 0.5850334083061648, class2
5.418918535843792, -0.6644261037439599, -1.1638095716019368, -0.0612925972979487, class2
-4.695228235421232, -1.451387573300266, 1.7529940487394633, 0.6152402988787993, class1
2.068107026972406, 1.2624514761269998, -0.2822104302531473, 0.763173579024941, class0
-0.013110862519273007, -4.830828424114486, -0.4902961950849488, 0.5407132370404809, class2
1.5273245487422353, 2.568969083882273, -0.8855639870500396, -0.3026969133975471, class0
-3.6411015032162517, 2.710026181731151, 0.9003856053153874, 1.2235546901703844, class0
5.782362984313881, -2.307742713704822, 2.0852674194015814, -1.265099554472891, class2
-7.8894980947636535, 2.821426241654954, 0.6366901003868338, 0.8721817368264302, class1
-4.77628828142718, -1.157608032759826, 0.7008457468904559, 0.6997336359014038, class1
1.7907221292577216, -3.9112007527313124, -0.7242834558508958, -1.2386162169974104, class2
-6.190249327746794, 2.8913617611959994, 0.05940423728430411, -0.42374300456210534, class0
-0.004898328491379195, 3.3533662758490697, 0.4499928336511879, -1.4831080729798314, class0
1.0257788244568184, 3.623653218855121, 0.039623199484005334, -4.278953987645279, class0
7.138958619432297, 1.2484294659221769, 0.22876275737315538, -1.4219142337866093, class2
-3.6486358640612346, -3.1441683482377263, 1.5427092797216768, -1.554975671069183, class1
3.6621085936700783, 0.06101916114406758, 1.4187297320630252, 0.7822512634123435, class2
3.809141901731968, 1.4512398337464498, -0.40675036774848555, 0.627598885679161, class0
3.6009683470735494, -2.912368094997249, -0.5011013318486042, 0.8169661218481301, class2
7.2603036045264515, 3.55692543584154, 0.3766024011724841, 1.417964857423775, class0
-5.734710352492226, -0.4660059793196606, -0.3400980741028463, 0.15524644565525944, class1
1.9551132125515236, 2.7010501474316393, -0.965772684248312, 1.6518098738164853, class0
-4.362720529820858, -0.5603154814758254, -0.5832613722122437, -0.38260446987324703, class1
-0.24616985331032554, 3.893964162438178, -0.11837749922441737, -2.739522969584731, class0
-2.441531598682811, -4.321098012366082, -0.1917808617681026, 0.6911632502360606, class1
1.2408984877995848, 2.1822483430399084, 0.08809063098769451, -1.7821713581033765, class0
4.507118991753069, -0.8889152835271571, -2.735750775086173, -0.3964413769508386, class2
-0.044533317857581, -4.540110856189811, -0.023956030426116548, -1.2149074099412418, class2
-5.460402434050516, -0.8796975654953602, -0.14416053186305652, 0.13345303080287957, class1
4.944347972036521, 3.356079326778414, -0.8554751254224822, 0.3925293579912297, class0
9.062612081415162, 1.4160898246621585, -0.6599418428838958, -1.9863178453030783, class2
-2.695171461773171, -4.453923039953945, -0.5578149309850994, 1.5153201475281421, class1
-2.7670669771730774, -5.360279966757476, -1.290557591541906, -1.3782359855913384, class1
0.452526202979971, -4.656490679414858, -1.5688673055788773, 0.23242566044010282, class1
5.400183558057016, -1.256635726168146, 0.9139218949703556, -1.271879276904826, class2
1.0418836847733006, 2.3971043244374273, 0.36310710863966883, -1.4232776572503771, class0
4.548076371029767, 2.02484103380039, 0.7127475693460673, -0.4114507937444268, class0
3.6259064272596215, 0.7173083772174311, 1.740381199461103, -0.5581917261647149, class0
0.8778929782062118, -5.653950457923096, -0.2258357392763075, -0.16665352418410806, class1
4.740943120791989, 0.08046099487478502, -0.20562688963095527, 0.7617539118966378, class2
-0.529899891146287, -5.074062989337647, -2.6845211786880396, -0.8297087060967406, class1
1.6202228113839472, -5.465692770462467, 0.3953426158376708, 0.24930954540607708, class1
-0.03362455982293648, -4.199347818555336, -0.6970469346237681, -0.8236177688254065, class1
-1.6581563313539767, -3.5113649901308372, -0.6483291503150728, -0.066561180121573, class1
0.23473508966694664, -3.905752120649529, 0.17226315744156545, 0.7766069161332128, class1
7.286746867777117, -2.3321353817150823, 0.081628339920412, 0.06295202825870366, class2
-3.992042107913798, -3.6142851210725553, 1.041626091540704, -0.18184619331596177, class1
-8.194023676765761, 2.5565401256884885, 2.616105839487993, 0.8117259321233297, class0
-0.27221163245485047, -5.36601019641045, 0.1666073827225638, 0.48664776958988, class2
-2.302439345960993, 3.250049108753455, -0.205657021044688, -1.0961907081428541, class0
-2.8438757254144043, 0.02236318571176306, 1.396897904064394, -1.861556670603205, class1
-6.640920224635641, 2.7015306003382986, 0.2098674204394343, 0.4059835448535997, class0
-0.12359088308345095, 3.827927634319528, -1.6034323516996152, 1.5713066753204994, class0
-7.142953761417427, -1.0067454693034825, -0.1587320302901848, -1.3976136076114885, class1
-1.7484957567908337, -1.472379384410184, 1.7948803308353194, -0.0086429474704931, class1
-2.960740842336519, -3.91108609698646, -0.2416413415174912, 1.9689003372189777, class1
