@relation 'vowel_rp_12'

@attribute attr_1 numeric
@attribute attr_2 numeric
@attribute attr_3 numeric
@attribute attr_4 numeric
@attribute attr_5 numeric
@attribute attr_6 numeric
@attribute attr_7 numeric
@attribute attr_8 numeric
@attribute attr_9 numeric
@attribute attr_10 numeric
@attribute attr_11 numeric
@attribute attr_12 numeric

@attribute Classes {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10}

@data
-0.4583402477822494, 2.630715669149261, -1.500429121441713, 1.2635257244136016, -1.816944223402018, 1.0647621791921609, -1.1794599573263755, -1.1696951698561682, 1.1019264984199006, -0.08349035168585228, 1.0270894238372557, -0.9547892932431414, class0
-0.16132708537383722, 2.4026845905700895, -1.1149662642040343, 1.2162171995002278, -1.8123537745030656, 1.0186314586093375, -0.8466100888066083, -1.2756219396838868, 0.9025971776224966, -0.3256867962409343, 1.174502768641919, -0.8539834045243362, class1
-0.05312782059512913, 1.3095177178517081, -0.34222223506827865, 1.328252020989785, -1.0134518156013534, 1.5892068402917914, -0.24159880917903037, -1.6797922718665763, 0.02115706613209944, -0.6639045029142722, 0.697886210671637, -1.0604379208728376, class2
-0.18720390735463366, 0.7008580525948567, -0.9318822183122547, 1.473349039885487, -1.6767276966644575, 1.670395571712123, -0.7339105319176853, -0.8887827498210239, 0.45415121241618894, -0.7116822609083265, 0.3709227387669889, -1.5722325249520102, class3
0.5131130269461148, 0.24517852275554572, -1.231866143763214, 0.8280097080180571, -1.6063292097463184, 1.6094077986315318, -0.7014360853608691, -0.7661593150755177, 1.448525856241379, -0.7800689074103775, 0.6653526859287694, -1.5937813009077584, class4
0.30315702362262026, 0.3798325611859157, -1.12447147498401, 0.7375110094235617, -1.6622621025298634, 1.7482366337456465, -0.5816742798627741, -0.826834944903257, 1.5127112947602783, -0.8501711103658143, 0.8822950352549234, -1.5292087231859441, class5
0.6451833785526193, 0.8923954657979737, -1.1370759127449936, 0.5849548762633661, -1.7510789692770565, 1.9673112730722995, -0.7378943619833545, -0.855512878024182, 1.9381652064416364, -0.9911411458353012, 0.8545153235727213, -2.3165782589568185, class6
0.2747593498532055, 1.875080263920907, -1.637751079619757, 0.49828756764173904, -1.6150100307667272, 1.6041207597680345, -0.5775509296793685, -0.2638116461061821, 1.9580903037479875, -0.9913618466642629, 0.7805250478963036, -2.6659287712439848, class7
-0.13109545158811226, 2.0666672982535896, -0.6958065623055594, 0.8361881683376013, -1.9040403035777695, 2.0002395459253455, -1.0238226603531357, -1.4146211458902986, 0.8405600734564539, -1.0349418948965823, 1.230994271863451, -1.890492084478313, class8
-0.3156512501449999, 2.0169551937714973, -1.321637658200025, 1.1870356081075815, -2.2138925986125457, 1.460862306900002, -1.7062885095781335, -1.0651437424971766, 0.3355171132935913, -0.8344419228104845, 1.1205529916833086, -1.5942254074153352, class9
-0.24813539791387323, 1.4190402516724194, -0.6289030042951231, 1.1729710834140166, -1.8099285203369275, 1.685397616612988, -0.8634311998940731, -1.0168700934761181, 0.6373644226477977, -0.7468319977361974, 0.8899784734580639, -1.8155845614951673, class10
-0.38476200317831, 2.6490975034142497, -1.3909354674414498, 1.2659593639187539, -1.8856529554881518, 1.0167900621522903, -1.1105411049866427, -1.176050783311629, 1.157179814137213, -0.09035924191205935, 1.1220431140226685, -0.9567241986069153, class0
-0.07947222714912094, 2.518363881416419, -1.1319042463527142, 1.2780113038656546, -1.6073003304718672, 1.034470320085313, -0.8169375270952883, -1.4240238290294607, 0.7126455803509204, -0.34497682406042784, 1.0761903559568244, -0.919675633981985, class1
-0.07199681083275951, 1.3578158833462814, -0.32035778831901907, 1.3631277355270002, -1.0043784830162277, 1.669557715509292, -0.2373692727230661, -1.7661357009571874, -0.019596515671000424, -0.68536763091907, 0.6592824682629628, -1.0621195518606836, class2
-0.15298990685740482, 0.386463593830937, -1.0746516577994294, 1.2513463091941364, -1.6362424801951794, 1.608875560573119, -0.8957612386755824, -0.7671709412819642, 0.5093977676286893, -0.73763693845165, 0.5237577525275515, -1.5021070056561447, class3
0.401284608206479, 0.273618853085899, -0.9492309271887804, 1.0361703062535357, -1.8312745333309368, 1.710282078728889, -0.7514384743385468, -0.824210577080202, 1.2281952396036933, -0.8194361966016905, 0.630287866013387, -1.692358080432968, class4
0.34078173480009366, 0.32971171976786834, -1.0330796442468586, 0.7872446610591552, -1.7572646189993633, 1.779343610491742, -0.584281395172894, -0.8336107414934335, 1.5708678330233534, -0.835062767208785, 0.8524952690426757, -1.5656227633592819, class5
0.5659894886754274, 0.8815090933389994, -1.39997104950881, 0.4389181099702193, -1.602046676414984, 1.904248647275365, -0.7406052180118361, -0.7250414768517892, 2.013438625235422, -0.9839550648250485, 0.9128807444222564, -2.282193390500761, class6
0.3053773271718505, 1.881025431470883, -1.6493409792006624, 0.5175454225185692, -1.5762182792575419, 1.5894578078840942, -0.5256709051022534, -0.2462369224910948, 1.9943463036222704, -0.9812604485996498, 0.7939756672045196, -2.7448242775991085, class7
-0.04765866316607123, 1.416048299411321, -0.8071999788860226, 0.7881926630520029, -2.062046064679338, 1.8242129057288343, -1.2240462116475415, -1.1802487703103277, 0.8023080011290327, -1.0821508606566759, 1.5948273940330888, -1.8957761193180886, class8
-0.273123164776397, 2.088653101905789, -1.3921318809925505, 1.1929142368107524, -2.1387763288089516, 1.5069457592274222, -1.691671050113413, -1.161203223728873, 0.3425400946433502, -0.8432538067710227, 1.072361976524377, -1.5753726730823452, class9
-0.18589654823295348, 1.4833434619072925, -0.6269563336686852, 1.2226374870259247, -1.6670668602996246, 1.6274524636895586, -0.8564118302529538, -1.0040884202679283, 0.6038737696172632, -0.6694566900956395, 0.7785081268577976, -1.9677111942466987, class10
-0.3922371774061636, 2.6325528257400106, -1.4759408357648702, 1.2749224633333103, -1.884004367498463, 0.9447846798477836, -1.1605019586362357, -1.078438175248812, 1.1084719553736502, -0.09826106894411957, 1.1514497125875116, -1.0337121619929992, class0
0.026876606684014204, 2.252464744973469, -1.0050680963165126, 1.2702462124811198, -1.6767960530088577, 0.9607597886916713, -0.8781029667762009, -1.3531903693532916, 0.6698211651990599, -0.3674621765724778, 1.242920034667491, -1.035711454597232, class1
-0.14271664589559366, 1.3335081304097534, -0.36680869342168015, 1.3942589523746456, -1.074618740040092, 1.6393354971004293, -0.4042717685959942, -1.694867909441945, -0.12821370179366035, -0.6691322535399093, 0.598852523332885, -1.0691773671861096, class2
-0.20959395088218735, 0.619635618130546, -0.9821065089652588, 1.405573100963081, -1.6636175691671935, 1.601520902742706, -0.8278037234712764, -0.7915664467971779, 0.4466165163221575, -0.6930253500509616, 0.4500528843408549, -1.6089819929953373, class3
0.19642354341508128, 0.5387522132833188, -0.8996055715404261, 1.1288519321835226, -1.8222995687727614, 1.7991355616753888, -0.779802869567686, -0.9166161577129591, 1.043129491546125, -0.8211241304891665, 0.5955736757928114, -1.7239423660727426, class4
0.34879260790024275, 0.15917753691163594, -1.065659898352466, 0.6233875054293806, -1.7086149260950343, 1.9093635420800983, -0.7671188719723877, -0.9426544842999907, 1.5676291883194082, -0.8793378330029242, 0.9057754659253932, -1.4895616781558099, class5
